direction,year,month,day,class,class_count
QB,22,3,10,3,6391
QB,22,2,17,6,879
QB,22,12,26,9,318
QB,22,6,25,5,962
QB,22,4,26,9,1656
QB,22,2,24,6,901
QB,22,4,9,9,697
QB,22,2,18,8,312
QB,22,2,2,1,98
QB,22,5,26,11,54
QB,22,2,26,11,28
QB,22,8,16,10,66
QB,22,4,29,2,37646
QB,22,2,27,2,46891
QB,22,6,29,3,6383
QB,22,5,24,5,1880
QB,22,7,8,11,68
QB,22,9,1,9,1802
QB,22,8,21,5,525
QB,22,4,1,6,812
QB,22,8,20,5,925
QB,22,9,28,8,541
QB,22,1,15,5,844
QB,22,1,12,4,270
QB,22,9,6,11,36
QB,22,5,10,7,66
QB,22,4,29,11,53
QB,22,2,19,11,31
QB,22,8,5,11,62
QB,22,1,28,12,3
QB,22,4,17,2,40350
QB,22,4,14,2,35025
QB,22,9,24,2,42335
QB,22,4,5,3,6409
QB,22,3,8,3,6432
QB,22,9,14,5,1844
QB,22,8,29,5,1807
QB,22,9,18,4,268
QB,22,6,27,1,59
QB,22,9,12,8,758
QB,22,8,17,6,905
QB,22,9,9,4,670
QB,22,1,18,6,793
QB,22,8,25,6,837
QB,22,4,16,9,629
QB,22,2,8,8,474
QB,22,5,18,4,292
QB,22,5,2,7,97
QB,22,8,24,1,93
QB,22,2,3,11,53
QB,22,1,18,2,34004
QB,22,1,15,2,37403
QB,22,3,17,2,36910
QB,22,8,30,2,34455
QB,22,2,2,3,5611
QB,22,9,8,9,1692
QB,22,2,25,3,5126
QB,22,8,21,3,3192
QB,22,5,20,6,836
QB,22,3,13,3,2785
QB,22,1,30,3,2328
QB,22,5,15,4,261
QB,22,7,30,8,279
QB,22,9,11,9,848
QB,22,5,30,8,185
QB,22,6,29,4,346
QB,22,7,2,1,50
QB,22,4,22,10,71
QB,22,5,28,11,28
QB,22,3,9,11,61
QB,22,7,4,1,32
QB,22,8,14,11,13
QB,22,2,12,13,7
QB,22,8,30,13,10
QB,22,7,16,2,42358
QB,22,4,26,3,6655
QB,22,12,22,4,248
QB,22,3,13,1,35
QB,22,7,28,6,959
QB,22,7,19,4,358
QB,22,4,20,1,142
QB,22,7,14,8,553
QB,22,9,14,8,513
QB,22,5,12,11,58
QB,22,9,22,10,69
QB,22,8,30,10,63
QB,22,4,30,7,24
QB,22,9,18,10,3
QB,22,4,1,2,32268
QB,22,4,19,2,34220
QB,22,6,23,9,1773
QB,22,3,2,5,1775
QB,22,1,31,9,1325
QB,22,7,8,6,871
QB,22,3,29,1,141
QB,22,5,1,6,107
QB,22,12,30,7,62
QB,22,3,26,4,326
QB,22,5,8,4,225
QB,22,5,3,1,84
QB,22,12,30,12,39
QB,22,9,29,1,79
QB,22,7,5,1,62
QB,22,7,9,1,52
QB,22,7,8,12,5
QB,22,7,1,2,36916
QB,22,1,6,8,467
QB,22,12,31,3,3815
QB,22,9,9,6,1732
QB,22,4,30,4,295
QB,22,8,5,9,1632
QB,22,4,21,8,531
QB,22,6,30,6,867
QB,22,4,27,11,53
QB,22,4,22,1,79
QB,22,3,1,10,144
QB,22,4,23,8,260
QB,22,1,28,7,88
QB,22,12,31,2,35166
QB,22,8,8,2,35626
QB,22,3,6,2,41944
QB,22,3,21,2,36795
QB,22,8,22,5,1722
QB,22,8,11,6,835
QB,22,3,29,6,911
QB,22,12,28,6,820
QB,22,3,26,8,240
QB,22,7,20,5,1759
QB,22,7,1,8,529
QB,22,5,8,9,416
QB,22,2,14,4,290
QB,22,9,8,7,48
QB,22,3,13,11,8
QB,22,9,25,10,13
QB,22,5,1,13,3
QB,22,7,15,7,95
QB,22,7,14,12,1
QB,22,6,23,2,35890
QB,22,4,6,2,34610
QB,22,12,22,6,815
QB,22,9,29,9,1918
QB,22,7,4,3,2941
QB,22,8,19,5,1738
QB,22,5,30,5,847
QB,22,9,19,4,242
QB,22,7,31,4,260
QB,22,1,4,4,267
QB,22,9,28,1,82
QB,22,4,20,13,4
QB,22,1,4,5,1821
QB,22,2,22,2,33709
QB,22,5,29,3,3128
QB,22,3,24,6,710
QB,22,8,28,9,456
QB,22,8,27,8,251
QB,22,5,24,9,1571
QB,22,1,2,6,98
QB,22,1,26,9,1592
QB,22,2,21,8,317
QB,22,2,26,9,705
QB,22,3,15,8,402
QB,22,1,9,8,141
QB,22,3,14,8,352
QB,22,4,7,1,109
QB,22,8,30,11,68
QB,22,9,7,13,3
QB,22,3,8,2,37353
QB,22,8,24,2,34946
QB,22,3,9,3,5814
QB,22,3,8,4,293
QB,22,5,9,9,1453
QB,22,4,14,9,1721
QB,22,6,29,1,193
QB,22,2,16,4,233
QB,22,8,26,11,60
QB,22,5,27,10,73
QB,22,2,19,1,68
QB,22,3,2,2,36367
QB,22,6,30,2,35250
QB,22,2,17,2,35506
QB,22,6,27,6,766
QB,22,9,29,6,826
QB,22,4,19,10,60
QB,22,3,18,6,870
QB,22,3,24,10,115
QB,22,7,2,10,9
QB,22,5,29,1,30
QB,22,5,7,11,26
QB,22,1,12,2,34172
QB,22,2,24,3,6156
QB,22,4,26,2,35494
QB,22,2,26,6,340
QB,22,9,13,5,1784
QB,22,3,18,8,418
QB,22,8,12,9,1505
QB,22,1,7,1,68
QB,22,3,25,11,47
QB,22,12,29,6,750
QB,22,7,18,7,73
QB,22,8,6,1,78
QB,22,3,24,1,81
QB,22,3,6,8,144
QB,22,9,3,1,70
QB,22,9,6,13,3
QB,22,1,2,1,30
QB,22,7,3,11,5
QB,22,12,26,2,15296
QB,22,5,13,2,37938
QB,22,5,12,2,35435
QB,22,4,6,5,1734
QB,22,7,5,5,1650
QB,22,2,2,8,450
QB,22,4,17,8,127
QB,22,5,8,8,148
QB,22,1,31,7,82
QB,22,9,20,10,83
QB,22,4,12,4,325
QB,22,5,6,11,55
QB,22,7,9,11,35
QB,22,5,15,11,10
QB,22,8,18,10,65
QB,22,9,10,7,26
QB,22,5,30,2,40694
QB,22,9,3,2,80984
QB,22,5,25,3,7238
QB,22,4,28,5,1942
QB,22,7,21,6,889
QB,22,3,30,5,1957
QB,22,12,28,10,81
QB,22,5,31,6,750
QB,22,5,4,5,1889
QB,22,7,11,8,367
QB,22,12,31,9,495
QB,22,1,30,8,107
QB,22,4,13,7,110
QB,22,5,26,8,480
QB,22,12,27,7,60
QB,22,6,27,4,302
QB,22,1,29,8,61
QB,22,4,15,1,72
QB,22,9,13,2,31477
QB,22,3,29,8,465
QB,22,4,8,5,1750
QB,22,5,3,3,6876
QB,22,12,25,5,390
QB,22,2,18,9,1131
QB,22,8,30,6,903
QB,22,5,16,5,1780
QB,22,9,26,6,721
QB,22,7,31,8,169
QB,22,4,8,1,97
QB,22,9,11,1,88
QB,22,3,18,1,83
QB,22,5,26,4,336
QB,22,5,7,8,242
QB,22,4,25,10,78
QB,22,8,4,7,99
QB,22,12,27,1,26
QB,22,4,10,10,3
QB,22,8,19,7,53
QB,22,5,13,6,831
QB,22,2,13,8,139
QB,22,3,23,2,36040
QB,22,2,13,2,37635
QB,22,9,10,2,88846
QB,22,4,19,5,1673
QB,22,9,22,4,333
QB,22,12,29,9,1557
QB,22,1,5,6,791
QB,22,7,17,1,30
QB,22,7,26,4,366
QB,22,5,5,1,197
QB,22,5,24,4,337
QB,22,12,28,7,81
QB,22,1,6,4,243
QB,22,1,29,4,125
QB,22,8,23,11,68
QB,22,3,28,13,5
QB,22,2,21,10,32
QB,22,7,19,7,78
QB,22,4,6,1,82
QB,22,6,25,7,23
QB,22,5,26,5,1926
QB,22,1,24,9,1564
QB,22,9,2,3,6397
QB,22,9,29,4,324
QB,22,4,19,9,1538
QB,22,2,23,6,872
QB,22,5,12,6,909
QB,22,4,8,4,320
QB,22,7,24,6,104
QB,22,4,10,6,135
QB,22,4,23,4,267
QB,22,4,18,8,340
QB,22,4,21,11,63
QB,22,8,26,1,104
QB,22,7,19,10,62
QB,22,1,16,2,35994
QB,22,3,17,6,761
QB,22,2,5,6,344
QB,22,1,27,10,163
QB,22,7,2,5,890
QB,22,4,7,6,794
QB,22,4,22,8,490
QB,22,3,29,7,121
QB,22,8,8,10,75
QB,22,8,13,7,18
QB,22,3,6,7,2
QB,22,2,20,11,10
QB,22,5,6,9,1533
QB,22,9,6,2,33731
QB,22,7,5,9,1543
QB,22,9,24,3,4470
QB,22,12,23,3,5797
QB,22,1,11,9,1641
QB,22,7,18,4,268
QB,22,3,12,6,323
QB,22,2,14,5,1629
QB,22,9,24,8,288
QB,22,7,19,8,493
QB,22,4,20,7,47
QB,22,3,4,7,79
QB,22,12,26,1,5
QB,22,8,26,7,37
QB,22,7,14,2,36282
QB,22,8,25,2,36099
QB,22,7,20,3,6361
QB,22,8,10,9,1698
QB,22,8,31,5,1764
QB,22,6,26,9,414
QB,22,9,21,5,1925
QB,22,12,27,6,709
QB,22,8,30,8,494
QB,22,8,26,4,268
QB,22,12,24,1,6
QB,22,7,1,11,70
QB,22,1,27,11,44
QB,22,7,8,13,3
QB,22,9,28,11,61
QB,22,1,21,2,35259
QB,22,5,1,2,42253
QB,22,9,28,2,36164
QB,22,9,26,2,35433
QB,22,2,16,2,35002
QB,22,9,12,3,12666
QB,22,7,21,3,6475
QB,22,3,31,6,1015
QB,22,1,2,5,506
QB,22,8,27,9,771
QB,22,4,27,1,80
QB,22,4,17,1,28
QB,22,3,5,11,38
QB,22,4,18,1,62
QB,22,8,21,6,106
QB,22,3,4,13,5
QB,22,9,23,11,51
QB,22,1,15,3,3385
QB,22,7,3,4,244
QB,22,4,5,9,1612
QB,22,5,28,6,291
QB,22,3,8,5,1775
QB,22,2,10,6,870
QB,22,8,8,4,302
QB,22,4,13,8,441
QB,22,9,26,9,1608
QB,22,3,16,10,131
QB,22,2,7,11,26
QB,22,8,4,4,287
QB,22,12,23,7,43
QB,22,3,26,10,13
QB,22,4,3,11,9
QB,22,7,30,2,41678
QB,22,4,29,1,99
QB,22,7,1,6,822
QB,22,3,25,5,1778
QB,22,3,22,5,1877
QB,22,3,11,6,836
QB,22,6,28,6,878
QB,22,9,12,6,1642
QB,22,5,29,4,241
QB,22,8,9,6,853
QB,22,4,8,8,434
QB,22,2,2,5,1667
QB,22,12,29,4,244
QB,22,6,24,4,321
QB,22,1,9,1,33
QB,22,7,25,7,69
QB,22,12,22,1,50
QB,22,2,5,7,78
QB,22,7,7,2,34339
QB,22,2,16,3,6318
QB,22,9,8,3,6446
QB,22,3,19,6,336
QB,22,3,18,10,134
QB,22,4,18,5,1535
QB,22,9,8,10,51
QB,22,1,1,3,1668
QB,22,8,17,8,492
QB,22,7,28,1,264
QB,22,4,8,7,70
QB,22,4,9,1,42
QB,22,4,22,11,72
QB,22,2,26,10,37
QB,22,1,16,10,2
QB,22,12,20,12,39
QB,22,6,29,13,7
QB,22,4,24,11,13
QB,22,9,30,12,1
QB,22,5,30,10,4
QB,22,2,6,10,4
QB,22,9,10,13,6
QB,22,9,13,13,7
QB,22,9,12,13,14
QB,22,4,27,13,3
QB,22,1,19,12,2
QB,22,9,18,11,11
QB,22,4,17,11,11
QB,22,9,23,12,1
QB,22,7,19,13,5
QB,22,7,10,7,2
QB,22,6,26,13,4
QB,22,1,22,7,17
QB,22,9,28,13,5
QB,22,8,22,13,4
QB,22,8,28,12,1
QB,22,2,9,13,2
QB,22,5,26,12,2
QB,22,7,1,13,9
QB,22,2,27,7,7
QB,22,7,17,10,2
QB,22,1,8,12,2
QB,22,1,28,13,2
QB,22,7,25,13,3
QB,22,5,4,13,5
QB,22,8,6,13,2
QB,22,5,14,13,1
QB,22,7,2,13,2
QB,22,3,2,13,3
QB,22,2,3,13,5
QB,22,2,11,12,2
QB,22,7,18,12,2
QB,22,2,7,12,1
QB,22,4,16,13,6
QB,22,6,24,13,6
QB,22,8,14,7,3
QB,22,3,12,10,7
QB,22,6,25,12,2
QB,22,9,5,13,3
QB,22,5,15,13,3
QB,22,5,2,12,3
QB,22,1,9,13,1
QB,22,2,20,13,1
QB,22,1,29,11,4
QB,22,9,17,13,3
QB,22,5,18,12,1
QB,22,3,6,13,1
QB,22,9,14,12,1
QB,22,12,31,10,3
QB,22,3,26,13,1
QB,22,4,23,13,4
QB,22,1,14,12,2
QB,22,2,1,12,1
QB,22,4,6,12,1
QB,22,3,24,13,2
QB,22,8,3,12,2
QB,22,3,14,12,3
QB,22,8,31,12,1
QB,22,3,18,12,1
QB,22,5,29,10,1
QB,22,1,11,12,1
QB,22,7,15,13,3
QB,21,10,18,6,794
QB,21,5,23,5,683
QB,21,10,7,5,2046
QB,21,11,12,6,783
QB,21,10,25,7,36
QB,21,1,5,6,938
QB,21,6,24,6,910
QB,21,10,20,10,52
QB,21,10,15,8,455
QB,21,8,2,7,90
QB,21,2,27,7,98
QB,21,7,26,7,49
QB,21,8,18,7,109
QB,21,11,7,1,40
QB,21,9,9,10,63
QB,21,5,13,7,92
QB,21,5,5,2,41438
QB,21,9,10,3,6542
QB,21,10,14,2,35835
QB,21,7,15,2,40344
QB,21,3,10,2,39156
QB,21,7,7,3,7148
QB,21,7,31,5,1069
QB,21,7,15,3,7533
QB,21,1,21,9,1792
QB,21,3,15,6,869
QB,21,6,4,8,454
QB,21,2,12,6,825
QB,21,3,30,7,69
QB,21,3,16,1,76
QB,21,9,21,10,68
QB,21,11,10,10,115
QB,21,8,9,11,31
QB,21,4,24,11,37
QB,21,4,22,11,60
QB,21,7,14,3,7877
QB,21,7,26,8,354
QB,21,1,8,3,6993
QB,21,5,1,2,50797
QB,21,4,11,8,185
QB,21,7,7,6,986
QB,21,6,21,5,2133
QB,21,6,28,6,856
QB,21,5,20,9,1720
QB,21,12,1,10,112
QB,21,6,28,13,5
QB,21,2,6,10,228
QB,21,12,11,13,5
QB,21,3,16,7,90
QB,21,8,21,11,28
QB,21,9,20,1,75
QB,21,2,19,2,36582
QB,21,11,30,2,32536
QB,21,5,5,9,1633
QB,21,10,3,3,3322
QB,21,4,29,9,1668
QB,21,7,31,3,4907
QB,21,1,20,1,68
QB,21,2,8,8,380
QB,21,8,15,5,632
QB,21,3,1,1,60
QB,21,12,17,1,99
QB,21,1,9,7,11
QB,21,7,22,10,107
QB,21,7,12,10,60
QB,21,10,13,7,34
QB,21,6,7,10,67
QB,21,5,17,13,8
QB,21,4,7,2,44121
QB,21,4,8,2,40488
QB,21,6,6,9,492
QB,21,6,10,3,7750
QB,21,2,3,11,46
QB,21,10,26,9,1382
QB,21,7,11,4,177
QB,21,8,30,6,714
QB,21,11,26,8,274
QB,21,7,9,9,1417
QB,21,9,7,1,49
QB,21,7,10,6,290
QB,21,5,5,10,85
QB,21,1,11,8,418
QB,21,3,24,8,439
QB,21,4,29,8,473
QB,21,4,3,10,11
QB,21,12,20,7,42
QB,21,1,28,13,10
QB,21,2,27,5,970
QB,21,10,19,3,6548
QB,21,6,7,3,7914
QB,21,1,31,6,141
QB,21,5,6,4,287
QB,21,3,17,9,1695
QB,21,9,6,9,548
QB,21,6,2,6,903
QB,21,8,9,1,69
QB,21,10,8,8,473
QB,21,9,27,4,242
QB,21,3,31,8,482
QB,21,2,24,1,139
QB,21,10,9,8,281
QB,21,3,26,11,49
QB,21,6,12,10,24
QB,21,5,2,2,50223
QB,21,8,8,1,29
QB,21,7,20,12,1
QB,21,5,28,3,7157
QB,21,12,27,3,5365
QB,21,11,22,5,1825
QB,21,1,19,8,529
QB,21,8,22,5,567
QB,21,5,17,7,69
QB,21,4,14,4,119
QB,21,8,12,11,63
QB,21,8,27,10,76
QB,21,12,12,6,150
QB,21,11,9,1,80
QB,21,5,20,7,92
QB,21,2,20,1,53
QB,21,11,27,8,293
QB,21,6,6,1,33
QB,21,3,16,11,47
QB,21,4,14,1,47
QB,21,4,26,11,26
QB,21,10,5,10,97
QB,21,12,1,9,1734
QB,21,8,26,5,2343
QB,21,7,25,3,3246
QB,21,12,3,9,1613
QB,21,9,8,8,447
QB,21,10,19,9,1707
QB,21,4,5,6,791
QB,21,6,18,4,184
QB,21,10,21,5,2007
QB,21,1,8,4,205
QB,21,11,29,4,240
QB,21,8,7,10,53
QB,21,6,10,1,90
QB,21,3,15,1,69
QB,21,8,20,11,49
QB,21,6,27,2,50819
QB,21,2,3,3,6647
QB,21,5,5,6,861
QB,21,5,12,1,62
QB,21,5,11,1,107
QB,21,11,26,4,206
QB,21,5,8,10,78
QB,21,6,17,2,41497
QB,21,6,30,2,42727
QB,21,10,6,2,34410
QB,21,5,25,2,45583
QB,21,11,29,3,6237
QB,21,8,13,9,1807
QB,21,3,12,6,859
QB,21,1,25,6,928
QB,21,10,1,6,818
QB,21,4,1,11,59
QB,21,7,7,8,473
QB,21,2,23,1,82
QB,21,8,21,6,322
QB,21,9,17,10,70
QB,21,1,27,7,110
QB,21,6,4,7,103
QB,21,9,16,7,36
QB,21,8,13,13,11
QB,21,7,6,9,1665
QB,21,1,1,2,35573
QB,21,8,23,6,716
QB,21,5,18,3,7656
QB,21,12,15,2,33906
QB,21,9,23,5,1861
QB,21,9,2,5,1669
QB,21,5,14,9,1603
QB,21,8,29,9,435
QB,21,1,11,4,232
QB,21,8,5,1,169
QB,21,4,6,8,489
QB,21,10,9,5,983
QB,21,4,23,10,100
QB,21,9,1,10,77
QB,21,6,2,4,245
QB,21,10,3,5,624
QB,21,7,9,10,51
QB,21,8,20,1,101
QB,21,12,22,10,58
QB,21,8,28,11,27
QB,21,7,10,11,36
QB,21,8,12,2,41914
QB,21,3,3,3,6505
QB,21,6,11,5,2038
QB,21,2,12,4,221
QB,21,8,21,3,4505
QB,21,8,6,6,915
QB,21,10,16,5,1076
QB,21,3,2,6,868
QB,21,1,8,6,870
QB,21,1,23,9,760
QB,21,6,28,9,1636
QB,21,5,18,9,1676
QB,21,8,23,4,232
QB,21,12,29,1,59
QB,21,10,17,6,106
QB,21,6,3,7,81
QB,21,9,23,10,60
QB,21,5,14,4,211
QB,21,1,26,10,68
QB,21,9,27,1,55
QB,21,3,22,7,65
QB,21,4,6,2,44684
QB,21,7,20,3,7767
QB,21,1,5,3,7512
QB,21,6,13,3,3817
QB,21,10,14,5,1975
QB,21,12,16,10,99
QB,21,8,28,1,64
QB,21,4,30,7,99
QB,21,1,9,4,120
QB,21,3,25,11,47
QB,21,5,6,7,70
QB,21,10,22,4,259
QB,21,5,3,3,7169
QB,21,8,25,6,924
QB,21,8,31,6,825
QB,21,10,9,3,4682
QB,21,10,16,8,269
QB,21,4,12,8,411
QB,21,9,24,5,1860
QB,21,4,14,8,325
QB,21,12,29,8,414
QB,21,7,30,8,467
QB,21,3,18,7,63
QB,21,6,5,6,311
QB,21,2,20,6,325
QB,21,12,27,4,221
QB,21,8,12,10,96
QB,21,7,16,11,49
QB,21,2,6,8,331
QB,21,10,29,13,8
QB,21,3,10,11,46
QB,21,10,21,2,35849
QB,21,10,20,2,31431
QB,21,9,28,9,1724
QB,21,5,22,3,5219
QB,21,5,25,5,2295
QB,21,7,16,8,467
QB,21,12,20,3,6290
QB,21,5,28,5,2033
QB,21,8,20,9,1716
QB,21,9,17,6,763
QB,21,1,20,6,949
QB,21,10,13,8,452
QB,21,10,5,6,896
QB,21,1,21,8,535
QB,21,12,21,9,1739
QB,21,8,31,7,71
QB,21,1,13,10,175
QB,21,3,4,7,93
QB,21,10,5,4,272
QB,21,1,5,11,66
QB,21,10,24,6,159
QB,21,3,29,7,72
QB,21,9,16,1,121
QB,21,6,20,6,73
QB,21,3,11,12,3
QB,21,8,18,10,87
QB,21,1,4,13,7
QB,21,2,24,4,276
QB,21,4,30,8,471
QB,21,2,17,5,2001
QB,21,8,29,3,2892
QB,21,8,10,3,7925
QB,21,3,16,5,2128
QB,21,1,5,5,2050
QB,21,1,15,6,983
QB,21,8,16,6,839
QB,21,3,10,8,486
QB,21,2,3,4,178
QB,21,1,10,9,421
QB,21,7,23,6,809
QB,21,1,29,6,863
QB,21,9,21,4,254
QB,21,10,25,1,87
QB,21,8,8,6,96
QB,21,11,16,4,287
QB,21,9,1,4,277
QB,21,6,2,10,49
QB,21,1,24,8,167
QB,21,6,25,1,74
QB,21,1,21,10,81
QB,21,11,13,7,15
QB,21,2,22,11,21
QB,21,6,17,11,54
QB,21,12,31,11,28
QB,22,6,30,12,1
QB,21,4,29,2,41661
QB,21,9,19,2,41629
QB,21,4,28,6,993
QB,21,5,10,11,37
QB,21,9,10,6,814
QB,21,12,17,5,1797
QB,21,4,23,6,957
QB,21,12,31,5,990
QB,21,2,24,6,894
QB,21,2,18,8,401
QB,21,1,17,9,401
QB,21,7,13,10,75
QB,21,7,11,10,4
QB,21,7,6,10,53
QB,21,1,17,4,108
QB,21,12,25,5,203
QB,21,7,13,11,48
QB,21,12,16,2,35884
QB,21,8,9,2,44650
QB,21,9,20,2,35264
QB,21,10,14,3,6778
QB,21,11,27,3,3798
QB,21,5,2,3,3776
QB,21,4,24,4,188
QB,21,1,15,9,1689
QB,21,10,24,4,210
QB,21,1,26,9,1608
QB,21,10,26,8,404
QB,21,11,1,4,277
QB,21,1,29,1,86
QB,21,6,29,1,151
QB,21,8,29,6,146
QB,21,9,19,11,12
QB,21,1,23,10,31
QB,21,11,2,1,77
QB,21,12,24,2,37327
QB,21,9,4,2,40049
QB,21,6,7,2,44618
QB,21,1,12,5,2108
QB,21,5,21,5,2071
QB,21,6,10,9,1774
QB,21,5,23,8,162
QB,21,11,9,9,1727
QB,21,9,28,6,796
QB,21,12,11,8,279
QB,21,11,30,5,1925
QB,21,7,21,4,244
QB,21,6,13,9,445
QB,21,1,29,11,40
QB,21,1,22,11,46
QB,21,6,26,1,65
QB,21,4,5,2,44264
QB,21,8,26,6,903
QB,21,5,5,3,7350
QB,21,11,21,4,242
QB,21,3,13,3,4059
QB,21,9,13,5,1863
QB,21,4,21,5,2004
QB,21,9,29,5,1696
QB,21,3,22,8,408
QB,21,2,7,4,128
QB,21,6,14,10,71
QB,21,1,4,7,100
QB,21,6,9,11,58
QB,21,7,23,11,44
QB,21,5,9,10,2
QB,21,7,3,11,28
QB,21,5,29,10,3
QB,22,7,1,12,1
QB,21,12,21,3,6462
QB,21,8,6,5,2096
QB,21,8,17,6,1003
QB,21,6,12,4,165
QB,21,2,5,7,187
QB,21,8,24,8,493
QB,21,12,15,8,502
QB,21,11,29,10,109
QB,21,1,2,2,42063
QB,21,6,29,2,41453
QB,21,2,5,5,2060
QB,21,2,25,5,2059
QB,21,2,3,9,1389
QB,21,4,30,11,47
QB,21,7,13,5,2107
QB,21,2,4,8,500
QB,21,2,19,10,263
QB,21,4,6,6,887
QB,21,10,25,8,432
QB,21,2,13,10,256
QB,21,11,14,7,5
QB,21,1,5,1,78
QB,21,9,16,4,277
QB,21,4,21,7,121
QB,21,10,8,1,184
QB,21,3,13,6,354
QB,21,9,8,1,117
QB,21,3,25,7,75
QB,21,10,1,10,72
QB,21,5,28,7,59
QB,21,6,18,2,47419
QB,21,11,24,3,5609
QB,21,10,12,3,6916
QB,21,10,31,2,40452
QB,21,4,24,5,1098
QB,21,8,21,5,1069
QB,21,3,3,5,1878
QB,21,12,22,1,85
QB,21,10,12,4,283
QB,21,11,3,6,849
QB,21,7,4,1,47
QB,21,9,26,1,39
QB,21,1,31,5,688
QB,21,1,12,4,223
QB,21,5,28,4,218
QB,21,1,15,1,91
QB,21,2,2,4,134
QB,21,4,20,7,98
QB,21,2,18,1,48
QB,21,1,19,7,87
QB,21,6,12,11,37
QB,21,3,14,7,7
QB,21,8,2,1,57
QB,21,10,30,2,38536
QB,21,7,10,2,48936
QB,21,10,17,2,43146
QB,21,9,29,2,32117
QB,21,12,11,2,39327
QB,21,2,17,3,7469
QB,21,10,17,3,3526
QB,21,2,13,5,880
QB,21,6,27,9,444
QB,21,5,19,9,1803
QB,21,8,30,8,376
QB,21,5,3,9,1570
QB,21,9,1,8,395
QB,21,5,19,8,480
QB,21,10,18,8,414
QB,21,2,5,10,287
QB,21,7,11,8,155
QB,21,10,11,8,381
QB,21,5,27,6,958
QB,21,8,1,4,139
QB,21,8,12,7,74
QB,21,1,16,4,132
QB,21,7,16,1,90
QB,21,11,2,2,34563
QB,21,6,8,2,42267
QB,21,8,7,2,52307
QB,21,12,19,2,39685
QB,21,1,20,2,38208
QB,21,2,10,2,41258
QB,21,4,28,2,39919
QB,21,6,2,5,2258
QB,21,4,5,8,410
QB,21,2,9,6,923
QB,21,7,26,10,68
QB,21,5,12,4,178
QB,21,9,21,5,1825
QB,21,4,26,8,374
QB,21,2,27,1,39
QB,21,7,16,7,69
QB,21,4,7,13,9
QB,21,2,13,3,4012
QB,21,1,31,2,41564
QB,21,8,4,5,2102
QB,21,6,25,2,43815
QB,21,1,31,3,3564
QB,21,6,25,9,1713
QB,21,3,30,3,7083
QB,21,5,17,5,1872
QB,21,9,26,4,263
QB,21,1,3,9,424
QB,21,12,31,9,727
QB,21,5,3,8,381
QB,21,2,15,10,344
QB,21,4,11,9,410
QB,21,4,28,8,449
QB,21,2,1,5,479
QB,21,5,27,11,57
QB,21,12,2,11,56
QB,21,2,20,11,28
QB,21,12,14,11,49
QB,21,10,31,11,9
QB,21,1,27,5,2052
QB,21,11,24,9,1668
QB,21,6,21,9,1703
QB,21,9,4,6,313
QB,21,11,17,8,489
QB,21,1,8,9,1731
QB,21,9,26,9,411
QB,21,7,15,6,896
QB,21,4,13,7,63
QB,21,6,11,10,62
QB,21,9,10,2,36268
QB,21,10,8,3,6583
QB,21,12,27,2,32104
QB,21,9,15,9,1660
QB,21,7,29,5,2247
QB,21,4,22,8,467
QB,21,1,21,6,938
QB,21,12,20,6,763
QB,21,6,26,9,875
QB,21,1,8,10,187
QB,21,10,21,7,53
QB,21,9,26,8,185
QB,21,7,29,10,101
QB,21,11,18,1,66
QB,21,5,15,10,24
QB,21,12,13,11,30
QB,21,7,12,11,34
QB,21,12,14,10,76
QB,21,11,15,2,33701
QB,21,2,28,5,611
QB,21,6,3,5,2262
QB,21,10,6,8,512
QB,21,3,2,3,6579
QB,21,3,26,5,1975
QB,21,12,31,3,4276
QB,21,6,23,9,1722
QB,21,6,27,5,718
QB,21,4,13,8,494
QB,21,4,5,9,1627
QB,21,5,23,9,423
QB,21,8,4,8,486
QB,21,6,11,1,101
QB,21,2,1,6,226
QB,21,3,28,11,9
QB,21,4,14,11,28
QB,21,12,21,11,50
QB,21,8,20,2,44900
QB,21,11,4,9,1856
QB,21,5,25,3,8217
QB,21,3,14,9,355
QB,21,1,26,1,54
QB,21,6,6,3,3960
QB,21,12,15,11,52
QB,21,1,16,9,730
QB,21,2,1,9,301
QB,21,12,29,6,727
QB,21,3,2,10,262
QB,21,5,11,10,107
QB,21,7,13,7,87
QB,21,10,21,13,6
QB,21,12,25,2,32529
QB,21,10,23,2,38982
QB,21,1,20,3,6501
QB,21,9,2,3,6472
QB,21,12,11,3,4126
QB,21,4,8,9,1783
QB,21,7,20,8,462
QB,21,3,1,3,7575
QB,21,4,7,6,929
QB,21,1,30,6,304
QB,21,1,6,6,962
QB,21,12,14,6,879
QB,21,10,24,8,156
QB,21,3,1,8,405
QB,21,6,19,6,327
QB,21,7,13,8,480
QB,21,7,11,5,620
QB,21,10,6,1,125
QB,21,11,30,1,72
QB,21,2,13,7,96
QB,21,5,7,10,97
QB,21,8,18,2,43682
QB,21,8,30,3,6593
QB,21,3,16,2,43408
QB,21,12,24,9,732
QB,21,2,23,5,2117
QB,21,12,28,7,58
QB,21,6,15,6,410
QB,21,2,22,5,1974
QB,21,12,2,9,1804
QB,21,6,1,6,858
QB,21,6,4,11,53
QB,21,11,21,9,493
QB,21,6,1,8,390
QB,21,8,26,8,499
QB,21,9,4,7,11
QB,21,9,5,1,41
QB,21,2,8,2,40116
QB,21,7,3,8,285
QB,21,10,31,3,3227
QB,21,8,3,6,968
QB,21,1,29,5,1860
QB,21,9,5,3,3579
