direction,year,month,day,class,class_count
SIB,20,12,28,13,2
SIB,20,1,11,12,1
SIB,20,1,5,12,1
SIB,20,5,16,12,5
SIB,20,4,5,12,1
SIB,20,12,19,12,2
SIB,20,1,3,12,3
SIB,20,11,13,12,1
SIB,20,3,14,12,2
SIB,20,3,24,12,2
SIB,20,11,21,13,3
SIB,20,9,7,12,1
SIB,20,5,4,12,1
SIB,20,1,12,13,2
SIB,20,12,9,12,1
SIB,20,2,8,13,1
SIB,19,12,16,5,1899
SIB,19,12,23,5,1914
SIB,19,12,21,8,279
SIB,19,12,15,5,616
SIB,19,11,29,9,844
SIB,19,12,15,9,239
SIB,19,12,24,5,1623
SIB,19,11,12,3,7978
SIB,19,11,16,5,984
SIB,19,12,8,5,640
SIB,19,11,1,13,30
SIB,19,12,14,6,477
SIB,19,12,13,11,69
SIB,19,10,23,7,134
SIB,19,12,25,9,130
SIB,19,11,16,11,37
SIB,19,11,25,3,3455
SIB,19,10,14,3,7442
SIB,19,12,20,9,1323
SIB,19,11,17,1,250
SIB,19,12,7,4,389
SIB,19,11,5,5,1854
SIB,19,12,18,11,90
SIB,19,10,11,8,920
SIB,19,11,10,9,288
SIB,19,12,16,8,471
SIB,19,11,30,1,147
SIB,19,11,14,7,308
SIB,19,11,4,12,33
SIB,19,10,11,2,28573
SIB,19,10,22,9,1275
SIB,19,11,7,9,1351
SIB,19,11,2,4,394
SIB,19,11,3,3,3616
SIB,19,10,29,9,1174
SIB,19,12,12,7,278
SIB,19,10,29,8,519
SIB,19,12,15,10,29
SIB,19,10,15,8,441
SIB,19,11,10,6,161
SIB,19,11,3,1,81
SIB,19,11,22,11,67
SIB,19,11,23,8,261
SIB,19,12,17,5,1964
SIB,19,10,11,11,436
SIB,19,11,26,8,552
SIB,19,10,16,11,57
SIB,19,12,12,2,47642
SIB,19,12,30,2,44309
SIB,19,12,9,1,1430
SIB,19,12,17,6,1057
SIB,19,10,11,4,739
SIB,19,10,31,9,1098
SIB,19,10,12,3,6080
SIB,19,12,1,9,286
SIB,19,10,11,10,237
SIB,19,11,28,8,167
SIB,19,12,2,2,40372
SIB,19,11,25,1,73
SIB,19,10,16,7,208
SIB,19,12,7,9,636
SIB,19,12,20,11,72
SIB,19,12,23,13,19
SIB,19,10,15,14,6516
SIB,19,11,15,7,327
SIB,19,12,4,8,516
SIB,19,10,17,10,117
SIB,19,12,14,9,537
SIB,19,11,13,2,45415
SIB,19,12,3,6,1096
SIB,19,11,29,1,133
SIB,19,12,28,10,18
SIB,19,11,17,2,58561
SIB,19,12,13,10,146
SIB,19,12,5,13,18
SIB,19,11,15,11,73
SIB,19,12,17,4,392
SIB,19,11,14,1,977
SIB,19,11,16,9,581
SIB,19,10,23,8,334
SIB,19,11,19,11,75
SIB,19,12,17,7,261
SIB,19,10,28,10,131
SIB,19,12,27,3,7436
SIB,19,11,6,2,41449
SIB,19,11,18,11,43
SIB,19,12,17,1,1007
SIB,19,12,24,6,822
SIB,19,10,12,7,300
SIB,19,12,14,4,287
SIB,19,11,27,4,394
SIB,19,11,27,1,983
SIB,19,11,29,8,298
SIB,19,12,15,7,101
SIB,19,11,24,11,26
SIB,19,11,15,6,1074
SIB,19,10,27,6,159
SIB,19,12,13,9,1496
SIB,19,11,19,1,1030
SIB,19,10,13,4,478
SIB,19,12,31,7,95
SIB,19,11,1,10,172
SIB,19,10,26,8,226
SIB,19,10,13,6,140
SIB,19,12,12,9,1456
SIB,19,11,8,4,412
SIB,19,11,21,13,17
SIB,19,10,31,12,17
SIB,19,11,4,7,555
SIB,19,11,23,9,640
SIB,19,10,13,7,219
SIB,19,12,2,10,122
SIB,19,12,10,13,31
SIB,19,12,6,9,1458
SIB,19,11,17,9,282
SIB,19,11,22,1,921
SIB,19,10,27,3,3620
SIB,19,11,9,4,413
SIB,19,12,1,6,170
SIB,19,12,24,11,42
SIB,19,12,22,9,316
SIB,19,10,12,12,77
SIB,19,10,16,12,12
SIB,19,12,24,2,49303
SIB,19,12,31,2,53016
SIB,19,12,28,3,4917
SIB,19,12,5,3,8911
SIB,19,10,23,4,246
SIB,19,10,23,10,100
SIB,19,10,25,9,548
SIB,19,11,18,6,1009
SIB,19,11,15,8,577
SIB,19,12,14,8,305
SIB,19,12,29,7,12
SIB,19,11,10,8,134
SIB,19,11,27,11,97
SIB,19,12,3,1,808
SIB,19,11,19,4,365
SIB,19,11,8,10,123
SIB,19,12,28,9,596
SIB,19,10,23,1,104
SIB,19,10,20,5,521
SIB,19,12,17,9,1411
SIB,19,10,14,12,58
SIB,19,10,12,13,90
SIB,19,12,14,13,16
SIB,19,10,31,2,46611
SIB,19,10,23,3,5867
SIB,19,10,16,5,1921
SIB,19,12,20,10,135
SIB,19,12,22,4,373
SIB,19,12,11,1,708
SIB,19,11,1,11,50
SIB,19,11,8,11,71
SIB,19,11,29,3,6163
SIB,19,11,20,7,275
SIB,19,12,4,9,1408
SIB,19,11,13,6,1098
SIB,19,11,14,2,45612
SIB,19,11,30,3,5130
SIB,19,10,18,6,1153
SIB,19,10,12,8,375
SIB,19,11,14,9,1472
SIB,19,11,16,7,53
SIB,19,11,4,1,1749
SIB,19,11,27,9,1342
SIB,19,11,26,4,385
SIB,19,10,15,13,32
SIB,19,11,13,7,261
SIB,19,10,30,11,70
SIB,19,11,8,12,17
SIB,19,11,24,2,55574
SIB,19,12,30,5,1744
SIB,19,12,15,1,645
SIB,19,11,20,11,88
SIB,19,11,29,2,51673
SIB,19,12,5,5,2128
SIB,19,10,18,5,2096
SIB,19,12,24,10,82
SIB,19,12,11,9,1347
SIB,19,10,19,9,864
SIB,19,12,13,6,1047
SIB,19,12,2,5,1849
SIB,19,12,31,6,807
SIB,19,10,30,2,48702
SIB,19,12,25,5,329
SIB,19,11,12,9,1273
SIB,19,12,2,1,719
SIB,19,10,18,2,48134
SIB,19,11,18,3,7882
SIB,19,12,18,4,437
SIB,19,10,11,13,378
SIB,19,11,25,4,169
SIB,19,11,11,3,8065
SIB,19,12,14,3,5650
SIB,19,11,22,5,1936
SIB,19,12,24,4,373
SIB,19,12,9,6,1022
SIB,19,11,4,8,396
SIB,19,11,5,6,1087
SIB,19,12,29,3,3778
SIB,19,12,23,4,364
SIB,19,11,30,11,36
SIB,19,11,17,3,4098
SIB,19,11,12,1,822
SIB,19,12,6,7,280
SIB,19,11,14,8,542
SIB,19,11,20,8,567
SIB,19,12,5,10,165
SIB,19,11,11,8,418
SIB,19,12,4,1,1121
SIB,19,10,22,4,404
SIB,19,11,2,10,40
SIB,19,12,29,9,268
SIB,19,10,26,11,29
SIB,19,11,21,2,49070
SIB,19,11,3,4,327
SIB,19,10,13,8,336
SIB,19,11,27,13,14
SIB,19,12,31,5,1697
SIB,19,12,18,9,1312
SIB,19,12,17,3,7408
SIB,19,11,30,8,228
SIB,19,11,24,5,601
SIB,19,12,1,5,553
SIB,19,11,22,10,144
SIB,19,11,28,4,292
SIB,19,10,20,9,235
SIB,19,11,29,4,339
SIB,19,12,27,12,18
SIB,19,12,31,10,39
SIB,19,10,15,10,54
SIB,19,12,6,5,2051
SIB,19,10,21,5,1858
SIB,19,11,22,7,308
SIB,19,11,6,1,1841
SIB,19,11,18,2,41008
SIB,19,10,30,3,9045
SIB,19,12,19,2,7678
SIB,19,10,27,5,554
SIB,19,11,3,5,443
SIB,19,12,28,7,88
SIB,19,10,18,11,63
SIB,19,12,19,4,62
SIB,19,11,23,7,33
SIB,19,10,16,13,10
SIB,19,12,1,2,52833
SIB,19,11,26,2,43048
SIB,19,10,31,3,8396
SIB,19,12,27,1,856
SIB,19,11,21,1,754
SIB,19,12,25,1,81
SIB,19,12,19,9,439
SIB,19,12,15,3,4657
SIB,19,11,19,10,136
SIB,19,10,21,6,932
SIB,19,12,12,11,82
SIB,19,10,17,12,19
SIB,19,10,22,3,8668
SIB,19,10,19,6,637
SIB,19,12,22,2,53101
SIB,19,11,6,5,1778
SIB,19,12,11,6,1133
SIB,19,11,10,1,294
SIB,19,12,15,4,297
SIB,19,11,2,2,56880
SIB,19,12,11,3,8518
SIB,19,10,30,8,579
SIB,19,11,12,5,2010
SIB,19,12,19,3,937
SIB,19,11,19,8,590
SIB,19,10,15,1,102
SIB,20,11,14,12,1
SIB,19,10,19,2,96489
SIB,19,11,20,9,1447
SIB,19,11,21,9,1342
SIB,19,11,26,10,182
SIB,19,12,10,8,561
SIB,19,12,3,10,112
SIB,19,10,14,7,185
SIB,19,12,25,10,7
SIB,19,11,10,4,334
SIB,19,12,4,4,396
SIB,19,11,22,8,546
SIB,19,12,28,2,51598
SIB,19,12,6,3,8329
SIB,19,12,14,5,951
SIB,19,12,9,5,1745
SIB,19,12,28,6,432
SIB,19,12,9,10,178
SIB,19,11,12,11,66
SIB,19,11,29,12,1
SIB,19,12,16,13,19
SIB,19,11,18,9,1292
SIB,19,12,3,4,456
SIB,19,12,3,2,44295
SIB,19,11,26,3,8499
SIB,19,12,23,8,499
SIB,19,10,17,7,282
SIB,19,10,17,8,544
SIB,19,10,27,11,22
SIB,19,11,14,3,8796
SIB,19,12,9,8,463
SIB,19,11,1,1,1302
SIB,19,12,4,10,131
SIB,19,11,7,4,330
SIB,19,11,9,5,908
SIB,19,12,5,7,376
SIB,19,12,7,11,39
SIB,19,12,12,13,14
SIB,19,11,18,5,1885
SIB,19,12,9,9,1336
SIB,19,10,13,5,523
SIB,19,12,10,2,44016
SIB,19,12,10,5,1887
SIB,19,10,13,9,288
SIB,19,12,19,10,30
SIB,19,11,27,7,289
SIB,19,11,23,5,972
SIB,19,11,4,5,1715
SIB,19,10,26,4,410
SIB,19,11,9,9,672
SIB,19,10,17,1,901
SIB,19,11,15,13,17
SIB,19,10,29,2,45006
SIB,19,11,13,5,2088
SIB,19,12,27,2,47355
SIB,19,10,26,3,6126
SIB,19,11,8,8,530
SIB,19,11,17,7,28
SIB,19,11,25,5,1139
SIB,19,12,26,9,1060
SIB,19,10,11,6,798
SIB,19,12,30,4,404
SIB,19,12,25,8,84
SIB,19,12,9,13,27
SIB,19,10,30,9,1362
SIB,19,11,7,5,1992
SIB,19,11,16,10,30
SIB,19,12,26,3,7135
SIB,19,12,22,1,458
SIB,19,11,20,1,744
SIB,19,12,3,7,221
SIB,19,12,20,2,44821
SIB,19,11,15,2,46831
SIB,19,10,17,2,46186
SIB,19,12,17,2,42765
SIB,19,11,8,6,1062
SIB,19,12,3,8,543
SIB,19,12,15,6,260
SIB,19,11,19,12,24
SIB,19,11,7,2,48037
SIB,19,10,14,6,610
SIB,19,10,18,13,18
SIB,19,11,5,2,46457
SIB,19,10,20,3,3997
SIB,19,11,11,1,459
SIB,19,12,20,1,1142
SIB,19,11,8,3,8301
SIB,19,12,5,6,1287
SIB,19,11,25,8,188
SIB,19,11,18,7,439
SIB,19,12,18,5,1990
SIB,19,12,11,4,432
SIB,19,11,15,10,152
SIB,19,12,11,5,2018
SIB,19,10,17,6,1075
SIB,19,11,11,9,1146
SIB,19,10,30,12,12
SIB,19,12,6,4,426
SIB,19,11,16,1,190
SIB,19,10,21,12,16
SIB,19,12,10,7,385
SIB,19,11,10,3,4515
SIB,19,10,19,4,733
SIB,19,10,25,8,249
SIB,19,12,12,4,470
SIB,19,12,25,2,51324
SIB,19,12,4,3,8148
SIB,19,10,27,8,122
SIB,19,10,29,10,141
SIB,19,11,7,12,16
SIB,19,10,11,1,2755
SIB,19,10,31,4,381
SIB,19,11,1,4,456
SIB,19,11,17,6,155
SIB,19,12,24,12,12
SIB,19,11,8,2,49826
SIB,19,11,4,2,42334
SIB,19,12,25,3,2844
SIB,19,11,26,6,1178
SIB,19,11,5,4,387
SIB,19,11,1,9,1129
SIB,19,10,26,9,574
SIB,19,11,9,6,391
SIB,19,12,10,12,33
SIB,19,12,22,11,21
SIB,19,11,28,3,3885
SIB,19,11,22,9,1241
SIB,19,11,21,4,375
SIB,19,11,23,10,49
SIB,19,12,4,13,21
SIB,19,12,22,12,9
SIB,19,10,31,13,12
SIB,19,11,4,11,44
SIB,19,11,3,11,19
SIB,19,11,21,12,22
SIB,19,12,26,12,16
SIB,19,12,2,12,5
SIB,19,11,24,10,8
SIB,19,10,23,13,5
SIB,19,11,25,11,17
SIB,19,11,28,13,5
SIB,19,10,27,13,10
SIB,19,11,24,7,11
SIB,19,11,5,13,28
SIB,19,12,29,10,7
SIB,19,11,29,13,3
SIB,19,11,12,12,6
SIB,19,10,28,12,13
SIB,19,10,20,7,17
SIB,19,12,25,11,13
SIB,19,11,13,13,9
SIB,19,12,31,12,5
SIB,19,12,31,13,4
SIB,19,12,27,13,16
SIB,19,12,21,10,10
SIB,19,12,7,13,4
SIB,19,11,20,12,12
SIB,19,12,18,12,12
SIB,19,11,11,12,4
SIB,19,10,19,7,54
SIB,19,11,9,10,57
SIB,19,11,29,11,22
SIB,19,10,20,12,2
SIB,19,12,3,12,10
SIB,19,11,9,12,3
SIB,19,12,20,12,9
SIB,19,12,15,13,6
SIB,19,12,13,13,8
SIB,19,11,24,12,1
SIB,19,12,19,12,1
SIB,19,11,3,13,1
SIB,20,2,16,3,3721
SIB,20,2,16,2,58710
SIB,20,6,7,3,2997
SIB,20,1,6,9,1245
SIB,20,9,4,9,880
SIB,20,9,20,9,249
SIB,20,7,22,5,1566
SIB,20,2,6,3,8004
SIB,20,5,27,8,531
SIB,20,2,19,5,1941
SIB,20,11,2,8,432
SIB,20,2,21,10,129
SIB,20,6,6,8,315
SIB,20,7,20,12,44
SIB,20,6,23,4,221
SIB,20,4,25,6,157
SIB,20,12,15,13,153
SIB,20,9,23,13,48
SIB,20,1,11,2,58541
SIB,20,9,8,6,1031
SIB,20,1,19,5,527
SIB,20,2,26,9,1128
SIB,20,12,14,1,187
SIB,20,8,30,7,47
SIB,20,7,23,5,1234
SIB,20,1,19,4,310
SIB,20,6,1,4,138
SIB,20,12,28,6,204
SIB,20,12,11,5,2049
SIB,20,8,1,8,248
SIB,20,10,7,7,197
SIB,20,11,25,4,279
SIB,20,12,21,1,120
SIB,20,1,2,1,477
SIB,20,7,27,13,45
SIB,20,3,24,1,67
SIB,20,3,22,4,70
SIB,20,4,21,4,115
SIB,20,10,14,3,7638
SIB,20,1,10,7,214
SIB,20,7,15,3,7785
SIB,20,9,28,3,6386
SIB,20,4,20,3,4857
SIB,20,2,27,4,410
SIB,20,2,18,5,1851
SIB,20,8,7,5,1698
SIB,20,2,28,7,286
SIB,20,4,26,9,216
SIB,20,12,17,1,68
SIB,20,2,3,4,331
SIB,20,5,31,5,431
SIB,20,10,25,6,94
SIB,20,3,28,8,176
SIB,20,10,25,13,17
SIB,20,1,23,3,8597
SIB,20,1,29,8,537
SIB,20,9,16,8,515
SIB,20,9,16,5,1970
SIB,20,4,2,3,4675
SIB,20,1,16,3,8233
SIB,20,8,9,3,3849
SIB,20,6,7,5,417
SIB,20,12,11,8,479
SIB,20,12,14,6,192
SIB,20,10,31,6,356
SIB,20,10,15,9,1152
SIB,20,9,6,1,121
SIB,20,5,14,1,329
SIB,20,6,3,6,828
SIB,20,12,29,5,345
SIB,20,7,23,8,466
SIB,20,8,8,4,177
SIB,20,6,12,11,84
SIB,20,5,3,10,23
SIB,20,8,19,7,140
SIB,20,3,30,11,43
SIB,20,12,28,7,42
SIB,20,9,30,4,236
SIB,20,7,25,12,13
SIB,20,5,22,2,41904
SIB,20,7,7,6,944
SIB,20,8,18,6,1045
SIB,20,3,1,3,4089
SIB,20,7,28,8,364
SIB,20,2,12,7,163
SIB,20,7,22,7,373
SIB,20,12,2,6,564
SIB,20,1,15,9,1085
SIB,20,5,13,11,73
SIB,20,1,23,4,437
SIB,20,8,5,7,169
SIB,20,10,31,8,246
SIB,20,4,1,1,45
SIB,20,8,14,2,49759
SIB,20,6,10,4,203
SIB,20,7,11,3,4653
SIB,20,9,9,3,8661
SIB,20,2,10,9,1119
SIB,20,10,16,7,119
SIB,20,1,16,5,2008
SIB,20,9,18,7,313
SIB,20,7,25,5,860
SIB,20,2,25,6,1139
SIB,20,4,8,9,902
SIB,20,4,25,1,350
SIB,20,5,11,10,608
SIB,20,10,27,6,711
SIB,20,4,30,11,56
SIB,20,5,15,6,760
SIB,20,3,27,1,71
SIB,20,2,3,7,172
SIB,20,3,15,1,58
SIB,20,9,8,10,103
SIB,20,11,30,10,65
SIB,20,2,9,2,57880
SIB,20,1,6,7,312
SIB,20,3,12,2,43930
SIB,20,1,1,4,250
SIB,20,6,27,8,259
SIB,20,6,19,5,1764
SIB,20,6,11,6,844
SIB,20,4,15,9,935
SIB,20,5,11,6,655
SIB,20,8,23,4,113
SIB,20,6,8,8,384
SIB,20,1,22,11,58
SIB,20,9,12,4,193
SIB,20,3,20,11,61
SIB,20,6,10,5,1784
SIB,20,11,8,1,668
SIB,20,1,23,8,577
SIB,20,12,5,5,227
SIB,20,10,17,10,36
SIB,20,12,18,3,2622
SIB,20,5,4,4,120
SIB,20,3,2,1,1601
SIB,20,7,26,3,4166
SIB,20,10,18,6,158
SIB,20,8,25,8,406
SIB,20,3,25,7,55
SIB,20,6,28,1,169
SIB,20,11,29,5,604
SIB,20,12,5,9,131
SIB,20,9,18,4,239
SIB,20,6,7,12,11
SIB,20,10,19,7,313
SIB,20,1,8,11,74
SIB,20,12,10,7,121
SIB,20,11,6,11,50
SIB,20,12,10,10,92
SIB,20,12,14,10,43
SIB,20,10,6,3,8123
SIB,20,5,6,2,36376
SIB,20,5,28,1,346
SIB,20,5,14,9,1299
SIB,20,1,2,8,536
SIB,20,8,14,7,189
SIB,20,2,23,8,151
SIB,20,8,8,6,221
SIB,20,8,22,6,321
SIB,20,12,15,8,392
SIB,20,5,23,10,192
SIB,20,11,16,12,30
SIB,20,5,3,7,9
SIB,20,6,1,1,649
SIB,20,5,4,2,37827
SIB,20,1,25,3,4322
SIB,20,10,6,9,1294
SIB,20,8,25,9,982
SIB,20,2,28,4,393
SIB,20,4,6,5,1214
SIB,20,11,28,9,533
SIB,20,3,10,10,118
SIB,20,3,31,11,69
SIB,20,5,21,7,204
SIB,20,10,9,4,225
SIB,20,6,11,11,78
SIB,20,11,12,1,142
SIB,20,4,2,11,71
SIB,20,12,3,12,11
SIB,20,7,19,8,135
SIB,20,8,7,4,227
SIB,20,11,22,8,132
SIB,20,12,19,2,48888
SIB,20,11,9,2,43484
SIB,20,11,7,2,50796
SIB,20,7,27,3,7732
SIB,20,11,14,3,5210
SIB,20,11,12,2,28271
SIB,20,4,21,2,31015
SIB,20,12,1,6,869
SIB,20,4,19,3,1600
SIB,20,7,28,4,235
SIB,20,5,8,10,151
SIB,20,4,1,9,976
SIB,20,3,27,8,459
SIB,20,11,23,5,553
SIB,20,6,13,8,227
SIB,20,1,10,8,564
SIB,20,7,8,11,55
SIB,20,3,12,8,469
SIB,20,8,24,7,164
SIB,20,10,13,7,110
SIB,20,6,12,12,55
SIB,20,1,5,2,55590
SIB,20,7,17,3,7445
SIB,20,4,26,3,1976
SIB,20,7,11,1,1138
SIB,20,2,9,5,508
SIB,20,5,19,8,512
SIB,20,5,13,5,1642
SIB,20,6,27,6,342
SIB,20,1,9,7,278
SIB,20,9,11,4,308
SIB,20,7,1,12,108
SIB,20,8,1,7,17
SIB,20,10,1,1,1103
SIB,20,12,28,1,290
SIB,20,8,23,8,155
SIB,20,12,24,13,3
SIB,20,2,15,8,248
SIB,20,2,27,11,70
SIB,20,7,8,1,1728
SIB,20,6,13,3,4713
SIB,20,5,28,9,1132
SIB,20,10,26,5,434
SIB,20,10,3,5,872
SIB,20,5,31,8,130
SIB,20,6,13,7,148
SIB,20,2,23,5,486
SIB,20,2,11,9,1197
SIB,20,4,25,4,107
SIB,20,11,8,5,527
SIB,20,10,29,13,45
SIB,20,5,31,11,25
SIB,20,4,26,1,29
SIB,20,3,20,1,504
SIB,20,5,2,11,34
SIB,20,5,8,2,36041
SIB,20,7,27,2,38382
SIB,20,5,29,8,478
SIB,20,5,15,1,795
SIB,20,7,9,9,700
SIB,20,5,16,6,171
SIB,20,10,11,9,274
SIB,20,10,15,4,267
SIB,20,4,13,1,41
SIB,20,4,20,1,109
SIB,20,2,29,1,222
SIB,20,12,20,9,54
SIB,20,11,25,12,30
SIB,20,2,4,11,82
SIB,20,4,27,12,29
SIB,20,7,26,2,49462
SIB,20,3,8,2,57316
SIB,20,10,19,2,41464
SIB,20,8,3,8,413
SIB,20,11,6,3,8621
SIB,20,9,17,2,12101
SIB,20,7,30,3,8275
SIB,20,3,11,7,241
SIB,20,3,2,10,141
SIB,20,10,23,1,1403
SIB,20,4,20,5,1305
SIB,20,8,21,13,16
SIB,20,9,24,4,249
SIB,20,12,28,4,91
SIB,20,1,3,6,974
SIB,20,7,23,11,62
SIB,20,11,20,7,285
SIB,20,11,11,1,187
SIB,20,6,1,10,403
SIB,20,11,6,12,29
SIB,20,7,22,12,89
SIB,20,8,11,12,18
SIB,20,1,15,10,175
SIB,20,5,7,3,6028
SIB,20,10,8,5,2011
SIB,20,2,7,1,843
SIB,20,9,29,2,30729
SIB,20,7,22,3,7935
SIB,20,8,17,3,8445
SIB,20,6,23,10,277
SIB,20,9,2,6,1116
SIB,20,2,27,5,1984
SIB,20,12,10,9,871
SIB,20,2,26,4,368
SIB,20,8,16,4,226
SIB,20,2,7,5,1788
SIB,20,8,1,5,858
SIB,20,11,26,1,364
SIB,20,9,5,10,21
SIB,20,11,21,8,287
SIB,20,11,7,1,388
SIB,20,9,22,1,754
SIB,20,6,14,9,270
SIB,20,7,3,4,144
SIB,20,1,8,10,139
SIB,20,11,5,1,1229
SIB,20,6,5,8,538
SIB,20,10,9,9,1179
SIB,20,1,31,1,559
SIB,20,10,15,6,1046
SIB,20,11,24,10,151
SIB,20,11,3,9,1184
SIB,20,3,31,5,1421
SIB,20,10,3,8,258
SIB,20,9,26,8,292
SIB,20,3,8,1,165
SIB,20,6,29,4,207
SIB,20,10,6,7,219
SIB,20,9,18,11,61
SIB,20,10,6,2,44618
SIB,20,10,7,3,7567
SIB,20,4,3,8,390
SIB,20,4,20,2,33206
SIB,20,8,9,2,54880
SIB,20,4,7,8,427
SIB,20,7,28,3,7181
SIB,20,1,15,8,516
SIB,20,11,18,4,330
SIB,20,7,13,5,1525
SIB,20,7,20,1,2060
SIB,20,6,12,9,1218
SIB,20,9,9,1,1040
SIB,20,4,19,5,251
SIB,20,8,31,4,195
SIB,20,9,13,6,119
SIB,20,2,23,9,235
SIB,20,12,14,11,18
SIB,20,9,26,6,360
SIB,20,7,31,13,34
SIB,20,7,1,13,127
SIB,20,8,24,10,138
SIB,20,3,11,10,99
SIB,20,3,23,10,61
SIB,20,10,17,3,4320
SIB,20,2,13,9,1146
SIB,20,5,17,5,354
SIB,20,1,3,5,1871
SIB,20,11,20,1,996
SIB,20,3,19,4,163
SIB,20,12,15,6,698
SIB,20,8,14,4,246
SIB,20,10,20,7,210
SIB,20,11,25,10,189
SIB,20,4,2,1,98
SIB,20,5,24,9,108
SIB,20,1,10,2,49070
SIB,20,4,3,2,28304
SIB,20,6,11,9,1082
SIB,20,6,17,5,1480
SIB,20,3,11,8,509
SIB,20,7,28,6,1135
SIB,20,11,27,9,734
SIB,20,9,3,9,1071
SIB,20,1,9,9,1278
SIB,20,11,1,8,91
SIB,20,9,7,8,196
SIB,20,10,29,7,69
SIB,20,1,28,10,110
SIB,20,3,26,1,78
SIB,20,8,19,11,75
SIB,20,11,23,10,87
SIB,20,3,31,10,42
SIB,20,9,27,3,3780
SIB,20,6,28,2,48983
SIB,20,7,21,1,1900
SIB,20,10,14,2,44765
SIB,20,8,26,3,8813
SIB,20,9,23,3,8300
SIB,20,11,4,5,1955
SIB,20,8,22,3,5326
SIB,20,1,4,8,263
SIB,20,10,27,1,1036
SIB,20,6,5,6,899
SIB,20,7,13,10,209
SIB,20,5,31,1,75
SIB,20,4,24,10,58
SIB,20,7,13,8,338
SIB,20,7,18,7,144
SIB,20,10,1,6,1077
SIB,20,5,11,9,853
SIB,20,10,1,7,299
SIB,20,5,23,13,90
SIB,20,7,27,8,351
SIB,20,12,12,1,56
SIB,20,4,17,7,42
SIB,20,10,11,11,20
SIB,20,1,30,2,49332
SIB,20,8,21,5,1833
SIB,20,5,18,9,1095
SIB,20,6,2,3,7619
SIB,20,12,5,3,2618
SIB,20,6,30,5,1980
SIB,20,3,23,8,360
SIB,20,7,20,4,255
SIB,20,11,26,3,1952
SIB,20,7,13,1,2697
SIB,20,8,3,6,986
SIB,20,1,31,6,1074
SIB,20,11,22,4,448
SIB,20,7,25,8,252
SIB,20,3,13,8,501
SIB,20,5,7,1,911
SIB,20,3,21,8,241
SIB,20,10,5,9,1224
SIB,20,4,19,9,240
SIB,20,11,17,9,1302
SIB,20,2,25,4,354
SIB,20,1,14,1,799
SIB,20,2,27,7,230
SIB,20,11,24,11,50
SIB,20,3,7,6,371
SIB,20,6,5,10,117
SIB,20,11,3,4,222
SIB,20,1,27,11,48
SIB,20,2,7,13,13
SIB,20,7,26,1,370
SIB,20,7,3,1,308
SIB,20,8,13,12,19
SIB,20,8,5,9,639
SIB,20,3,6,6,1065
SIB,20,6,19,3,8176
SIB,20,8,25,3,8199
SIB,20,6,22,4,209
SIB,20,12,7,6,988
SIB,20,9,24,8,512
SIB,20,2,29,11,31
SIB,20,7,1,8,450
SIB,20,2,21,1,1101
SIB,20,11,19,7,258
SIB,20,9,20,8,144
SIB,20,8,2,8,140
SIB,20,2,16,11,18
SIB,20,11,10,12,34
SIB,20,9,27,2,52410
SIB,20,7,10,5,1215
SIB,20,6,23,3,8363
SIB,20,9,18,8,518
SIB,20,6,22,9,942
SIB,20,3,19,6,933
SIB,20,10,15,1,1369
SIB,20,12,6,5,599
SIB,20,2,6,6,1014
SIB,20,1,22,10,111
SIB,20,10,17,9,241
SIB,20,1,14,11,62
SIB,20,7,3,11,57
SIB,20,10,5,10,142
SIB,20,10,22,4,211
SIB,20,3,22,6,86
SIB,20,10,11,2,54350
SIB,20,12,27,2,26407
SIB,20,3,14,3,5222
SIB,20,12,25,2,19671
SIB,20,7,8,3,7971
SIB,20,3,13,3,8100
SIB,20,4,12,9,154
SIB,20,1,24,8,552
SIB,20,6,15,11,48
SIB,20,7,26,5,502
SIB,20,6,19,1,621
SIB,20,2,19,7,243
SIB,20,4,29,9,1075
SIB,20,3,22,8,150
SIB,20,12,31,5,262
SIB,20,8,14,1,626
SIB,20,12,16,7,85
SIB,20,9,11,10,115
SIB,20,3,5,12,26
SIB,20,7,24,7,205
SIB,20,7,6,12,28
SIB,20,12,14,2,28285
SIB,20,12,4,3,6393
SIB,20,4,27,6,401
SIB,20,3,10,5,1835
SIB,20,9,18,6,1062
SIB,20,11,14,8,296
SIB,20,8,7,6,1031
SIB,20,7,5,8,121
SIB,20,8,10,8,399
SIB,20,5,10,1,118
SIB,20,5,3,6,78
SIB,20,2,22,7,33
SIB,20,12,16,4,158
SIB,20,6,18,12,30
SIB,20,1,2,3,7896
SIB,20,1,15,1,1454
SIB,20,6,1,2,40098
SIB,20,6,23,6,1205
SIB,20,12,3,1,571
SIB,20,9,6,8,154
SIB,20,8,26,5,2002
SIB,20,12,29,13,3
SIB,20,3,30,9,1088
SIB,20,4,12,8,116
SIB,20,6,25,9,1177
SIB,20,12,4,5,1408
SIB,20,4,22,4,105
SIB,20,9,23,10,251
SIB,20,4,27,9,698
SIB,20,6,4,13,99
SIB,20,7,24,11,71
SIB,20,3,25,4,114
SIB,20,2,21,11,63
SIB,20,7,16,13,100
SIB,20,10,8,2,44860
SIB,20,5,15,2,37866
SIB,20,1,3,3,7950
SIB,20,10,18,2,55145
SIB,20,4,5,2,21455
SIB,20,11,9,5,1910
SIB,20,8,12,8,519
SIB,20,4,30,6,649
SIB,20,4,2,9,1058
SIB,20,3,16,1,1009
