direction,year,month,day,class,class_count,year_month_day,pre_post_bool,month_day
QB,23,3,31,13,2,230331,0,331
QB,23,3,31,1,61,230331,0,331
QB,23,4,1,10,8,230401,0,401
QB,23,4,1,4,186,230401,0,401
QB,23,4,1,1,33,230401,0,401
QB,23,4,1,3,4708,230401,0,401
QB,23,4,1,9,672,230401,0,401
QB,23,4,1,2,38261,230401,0,401
QB,23,4,1,6,322,230401,0,401
QB,23,4,1,7,34,230401,0,401
QB,23,4,1,8,159,230401,0,401
QB,23,4,1,5,1504,230401,0,401
QB,23,4,1,11,33,230401,0,401
QB,23,4,1,12,31,230401,0,401
QB,23,4,1,14,17,230401,0,401
QB,23,4,2,10,3,230402,0,402
QB,23,4,2,12,16,230402,0,402
QB,23,4,2,2,38995,230402,0,402
QB,23,4,2,11,10,230402,0,402
QB,23,4,2,7,20,230402,0,402
QB,23,4,2,14,9,230402,0,402
QB,23,4,2,6,115,230402,0,402
QB,23,4,2,8,78,230402,0,402
QB,23,4,2,9,451,230402,0,402
QB,23,4,2,1,34,230402,0,402
QB,23,4,2,4,192,230402,0,402
QB,23,4,2,13,1,230402,0,402
QB,23,4,2,5,971,230402,0,402
QB,23,4,2,3,4284,230402,0,402
QB,23,4,3,13,1,230403,0,403
QB,23,4,3,8,229,230403,0,403
QB,23,4,3,4,224,230403,0,403
QB,23,4,3,2,32420,230403,0,403
QB,23,4,3,5,3123,230403,0,403
QB,23,4,3,6,732,230403,0,403
QB,23,4,3,12,28,230403,0,403
QB,23,4,3,3,6595,230403,0,403
QB,23,4,3,7,77,230403,0,403
QB,23,4,3,1,63,230403,0,403
QB,23,4,3,11,29,230403,0,403
QB,23,4,3,14,18,230403,0,403
QB,23,4,3,10,60,230403,0,403
QB,23,4,3,9,1607,230403,0,403
QB,23,4,4,14,54,230404,0,404
QB,23,4,4,7,99,230404,0,404
QB,23,4,4,9,1696,230404,0,404
QB,23,4,4,11,50,230404,0,404
QB,23,4,4,10,106,230404,0,404
QB,23,4,4,5,3233,230404,0,404
QB,23,4,4,1,128,230404,0,404
QB,23,4,4,6,848,230404,0,404
QB,23,4,4,8,287,230404,0,404
QB,23,4,4,3,6928,230404,0,404
QB,23,4,4,4,250,230404,0,404
QB,23,4,4,2,33416,230404,0,404
QB,23,4,4,12,46,230404,0,404
QB,23,4,5,4,320,230405,0,405
QB,23,4,5,10,79,230405,0,405
QB,23,4,5,12,75,230405,0,405
QB,23,4,5,5,3207,230405,0,405
QB,23,4,5,1,71,230405,0,405
QB,23,4,5,8,299,230405,0,405
QB,23,4,5,13,1,230405,0,405
QB,23,4,5,9,1614,230405,0,405
QB,23,4,5,6,825,230405,0,405
QB,23,4,5,11,60,230405,0,405
QB,23,4,5,7,73,230405,0,405
QB,23,4,5,2,29985,230405,0,405
QB,23,4,5,3,6255,230405,0,405
QB,23,4,5,14,220,230405,0,405
QB,23,4,6,3,6217,230406,0,406
QB,23,4,6,1,92,230406,0,406
QB,23,4,6,2,31845,230406,0,406
QB,23,4,6,5,3012,230406,0,406
QB,23,4,6,8,291,230406,0,406
QB,23,4,6,7,45,230406,0,406
QB,23,4,6,4,267,230406,0,406
QB,23,4,6,9,1667,230406,0,406
QB,23,4,6,6,844,230406,0,406
QB,23,4,6,11,52,230406,0,406
QB,23,4,6,14,148,230406,0,406
QB,23,4,6,12,76,230406,0,406
QB,23,4,6,10,85,230406,0,406
QB,23,4,7,5,2526,230407,0,407
QB,23,4,7,7,57,230407,0,407
QB,23,4,7,9,1204,230407,0,407
QB,23,4,7,14,15,230407,0,407
QB,23,4,7,11,44,230407,0,407
QB,23,4,7,8,224,230407,0,407
QB,23,4,7,3,5388,230407,0,407
QB,23,4,7,10,33,230407,0,407
QB,23,4,7,4,200,230407,0,407
QB,23,4,7,12,69,230407,0,407
QB,23,4,7,6,590,230407,0,407
QB,23,4,7,1,55,230407,0,407
QB,23,4,7,2,32839,230407,0,407
QB,23,4,8,11,19,230408,0,408
QB,23,4,8,1,56,230408,0,408
QB,23,4,8,3,4569,230408,0,408
QB,23,4,8,12,39,230408,0,408
QB,23,4,8,13,1,230408,0,408
QB,23,4,8,6,239,230408,0,408
QB,23,4,8,7,26,230408,0,408
QB,23,4,8,14,10,230408,0,408
QB,23,4,8,9,574,230408,0,408
QB,23,4,8,5,1519,230408,0,408
QB,23,4,8,2,39048,230408,0,408
QB,23,4,8,8,144,230408,0,408
QB,23,4,8,10,5,230408,0,408
QB,23,4,8,4,174,230408,0,408
QB,23,4,9,2,37688,230409,0,409
QB,23,4,9,11,10,230409,0,409
QB,23,4,9,6,69,230409,0,409
QB,23,4,9,5,638,230409,0,409
QB,23,4,9,8,59,230409,0,409
QB,23,4,9,1,47,230409,0,409
QB,23,4,9,10,1,230409,0,409
QB,23,4,9,7,9,230409,0,409
QB,23,4,9,3,3563,230409,0,409
QB,23,4,9,9,339,230409,0,409
QB,23,4,9,4,177,230409,0,409
QB,23,4,9,14,9,230409,0,409
QB,23,4,9,12,28,230409,0,409
QB,23,4,10,8,233,230410,0,410
QB,23,4,10,13,2,230410,0,410
QB,23,4,10,5,2977,230410,0,410
QB,23,4,10,11,34,230410,0,410
QB,23,4,10,2,33933,230410,0,410
QB,23,4,10,6,681,230410,0,410
QB,23,4,10,14,27,230410,0,410
QB,23,4,10,10,52,230410,0,410
QB,23,4,10,3,6325,230410,0,410
QB,23,4,10,4,230,230410,0,410
QB,23,4,10,7,54,230410,0,410
QB,23,4,10,1,73,230410,0,410
QB,23,4,10,12,24,230410,0,410
QB,23,4,10,9,1438,230410,0,410
QB,23,4,11,8,300,230411,0,411
QB,23,4,11,7,73,230411,0,411
QB,23,4,11,3,6319,230411,0,411
QB,23,4,11,6,903,230411,0,411
QB,23,4,11,1,130,230411,0,411
QB,23,4,11,5,3188,230411,0,411
QB,23,4,11,14,20,230411,0,411
QB,23,4,11,10,53,230411,0,411
QB,23,4,11,9,1760,230411,0,411
QB,23,4,11,12,64,230411,0,411
QB,23,4,11,4,214,230411,0,411
QB,23,4,11,13,2,230411,0,411
QB,23,4,11,2,32878,230411,0,411
QB,23,4,11,11,51,230411,0,411
QB,23,4,12,8,338,230412,0,412
QB,23,4,12,10,54,230412,0,412
QB,23,4,12,3,6155,230412,0,412
QB,23,4,12,14,35,230412,0,412
QB,23,4,12,11,60,230412,0,412
QB,23,4,12,7,60,230412,0,412
QB,23,4,12,6,771,230412,0,412
QB,23,4,12,12,81,230412,0,412
QB,23,4,12,2,31736,230412,0,412
QB,23,4,12,9,1600,230412,0,412
QB,23,4,12,5,3091,230412,0,412
QB,23,4,12,4,228,230412,0,412
QB,23,4,12,1,216,230412,0,412
QB,23,4,13,5,2862,230413,0,413
QB,23,4,13,11,59,230413,0,413
QB,23,4,13,10,56,230413,0,413
QB,23,4,13,9,1670,230413,0,413
QB,23,4,13,6,742,230413,0,413
QB,23,4,13,14,419,230413,0,413
QB,23,4,13,3,5926,230413,0,413
QB,23,4,13,8,281,230413,0,413
QB,23,4,13,12,75,230413,0,413
QB,23,4,13,13,1,230413,0,413
QB,23,4,13,4,393,230413,0,413
QB,23,4,13,1,261,230413,0,413
QB,23,4,13,2,27505,230413,0,413
QB,23,4,13,7,80,230413,0,413
QB,23,4,14,4,234,230414,0,414
QB,23,4,14,5,3021,230414,0,414
QB,23,4,14,11,55,230414,0,414
QB,23,4,14,2,34898,230414,0,414
QB,23,4,14,9,1592,230414,0,414
QB,23,4,14,10,41,230414,0,414
QB,23,4,14,12,62,230414,0,414
QB,23,4,14,1,207,230414,0,414
QB,23,4,14,7,72,230414,0,414
QB,23,4,14,8,299,230414,0,414
QB,23,4,14,14,92,230414,0,414
QB,23,4,14,3,6319,230414,0,414
QB,23,4,14,6,715,230414,0,414
QB,23,4,15,10,7,230415,0,415
QB,23,4,15,9,749,230415,0,415
QB,23,4,15,7,38,230415,0,415
QB,23,4,15,3,4791,230415,0,415
QB,23,4,15,14,40,230415,0,415
QB,23,4,15,2,39133,230415,0,415
QB,23,4,15,6,294,230415,0,415
QB,23,4,15,1,86,230415,0,415
QB,23,4,15,5,1677,230415,0,415
QB,23,4,15,4,198,230415,0,415
QB,23,4,15,11,43,230415,0,415
QB,23,4,15,12,51,230415,0,415
QB,23,4,15,8,168,230415,0,415
QB,23,4,16,11,15,230416,0,416
QB,23,4,16,2,39310,230416,0,416
QB,23,4,16,8,84,230416,0,416
QB,23,4,16,1,62,230416,0,416
QB,23,4,16,12,29,230416,0,416
QB,23,4,16,6,102,230416,0,416
QB,23,4,16,14,14,230416,0,416
QB,23,4,16,4,156,230416,0,416
QB,23,4,16,9,439,230416,0,416
QB,23,4,16,7,15,230416,0,416
QB,23,4,16,3,4194,230416,0,416
QB,23,4,16,10,7,230416,0,416
QB,23,4,16,5,906,230416,0,416
QB,23,4,17,10,32,230417,0,417
QB,23,4,17,1,65,230417,0,417
QB,23,4,17,5,3319,230417,0,417
QB,23,4,17,8,250,230417,0,417
QB,23,4,17,14,55,230417,0,417
QB,23,4,17,6,718,230417,0,417
QB,23,4,17,11,33,230417,0,417
QB,23,4,17,4,244,230417,0,417
QB,23,4,17,3,6507,230417,0,417
QB,23,4,17,12,47,230417,0,417
QB,23,4,17,7,79,230417,0,417
QB,23,4,17,2,32384,230417,0,417
QB,23,4,17,13,1,230417,0,417
QB,23,4,17,9,1585,230417,0,417
QB,23,4,18,4,236,230418,0,418
QB,23,4,18,8,311,230418,0,418
QB,23,4,18,3,6831,230418,0,418
QB,23,4,18,1,90,230418,0,418
QB,23,4,18,12,62,230418,0,418
QB,23,4,18,6,852,230418,0,418
QB,23,4,18,11,50,230418,0,418
QB,23,4,18,5,3488,230418,0,418
QB,23,4,18,7,96,230418,0,418
QB,23,4,18,2,33244,230418,0,418
QB,23,4,18,10,36,230418,0,418
QB,23,4,18,9,1697,230418,0,418
QB,23,4,18,14,28,230418,0,418
QB,23,4,19,11,62,230419,0,419
QB,23,4,19,12,73,230419,0,419
QB,23,4,19,7,84,230419,0,419
QB,23,4,19,2,32527,230419,0,419
QB,23,4,19,1,120,230419,0,419
QB,23,4,19,5,3648,230419,0,419
QB,23,4,19,6,806,230419,0,419
QB,23,4,19,10,50,230419,0,419
QB,23,4,19,4,265,230419,0,419
QB,23,4,19,8,303,230419,0,419
QB,23,4,19,3,6834,230419,0,419
QB,23,4,19,14,28,230419,0,419
QB,23,4,19,9,1794,230419,0,419
QB,23,4,20,11,59,230420,0,420
QB,23,4,20,5,3630,230420,0,420
QB,23,4,20,9,1745,230420,0,420
QB,23,4,20,12,80,230420,0,420
QB,23,4,20,1,137,230420,0,420
QB,23,4,20,13,1,230420,0,420
QB,23,4,20,2,33383,230420,0,420
QB,23,4,20,14,173,230420,0,420
QB,23,4,20,3,6945,230420,0,420
QB,23,4,20,6,808,230420,0,420
QB,23,4,20,10,50,230420,0,420
QB,23,4,20,7,78,230420,0,420
QB,23,4,20,4,373,230420,0,420
QB,23,4,20,8,308,230420,0,420
QB,23,4,21,12,80,230421,0,421
QB,23,4,21,11,46,230421,0,421
QB,23,4,21,2,33377,230421,0,421
QB,23,4,21,6,744,230421,0,421
QB,23,4,21,14,65,230421,0,421
QB,23,4,21,3,6275,230421,0,421
QB,23,4,21,4,262,230421,0,421
QB,23,4,21,9,1636,230421,0,421
QB,23,4,21,10,35,230421,0,421
QB,23,4,21,7,91,230421,0,421
QB,23,4,21,5,3134,230421,0,421
QB,23,4,21,8,278,230421,0,421
QB,23,4,21,1,136,230421,0,421
QB,23,4,22,1,94,230422,0,422
QB,23,4,22,14,21,230422,0,422
QB,23,4,22,2,37658,230422,0,422
QB,23,4,22,11,28,230422,0,422
QB,23,4,22,6,270,230422,0,422
QB,23,4,22,12,56,230422,0,422
QB,23,4,22,5,1731,230422,0,422
QB,23,4,22,8,155,230422,0,422
QB,23,4,22,7,40,230422,0,422
QB,23,4,22,10,16,230422,0,422
QB,23,4,22,3,4704,230422,0,422
QB,23,4,22,4,217,230422,0,422
QB,23,4,22,9,735,230422,0,422
QB,23,4,23,3,4377,230423,0,423
QB,23,4,23,9,466,230423,0,423
QB,23,4,23,7,22,230423,0,423
QB,23,4,23,1,61,230423,0,423
QB,23,4,23,14,12,230423,0,423
QB,23,4,23,4,185,230423,0,423
QB,23,4,23,12,39,230423,0,423
QB,23,4,23,6,96,230423,0,423
QB,23,4,23,2,41341,230423,0,423
QB,23,4,23,8,70,230423,0,423
QB,23,4,23,5,1006,230423,0,423
QB,23,4,23,10,4,230423,0,423
QB,23,4,23,11,14,230423,0,423
QB,23,4,24,2,28939,230424,0,424
QB,23,4,24,11,26,230424,0,424
QB,23,4,24,5,3473,230424,0,424
QB,23,4,24,14,269,230424,0,424
QB,23,4,24,1,130,230424,0,424
QB,23,4,24,4,353,230424,0,424
QB,23,4,24,7,81,230424,0,424
QB,23,4,24,3,6403,230424,0,424
QB,23,4,24,6,665,230424,0,424
QB,23,4,24,8,249,230424,0,424
QB,23,4,24,9,1495,230424,0,424
QB,23,4,24,12,28,230424,0,424
QB,23,4,24,10,34,230424,0,424
QB,23,4,25,5,3503,230425,0,425
QB,23,4,25,6,718,230425,0,425
QB,23,4,25,9,1380,230425,0,425
QB,23,4,25,4,237,230425,0,425
QB,23,4,25,13,1,230425,0,425
QB,23,4,25,7,89,230425,0,425
QB,23,4,25,14,30,230425,0,425
QB,23,4,25,12,49,230425,0,425
QB,23,4,25,11,35,230425,0,425
QB,23,4,25,10,36,230425,0,425
QB,23,4,25,3,6374,230425,0,425
QB,23,4,25,8,236,230425,0,425
QB,23,4,25,1,93,230425,0,425
QB,23,4,25,2,30775,230425,0,425
QB,23,4,26,2,28363,230426,0,426
QB,23,4,26,11,30,230426,0,426
QB,23,4,26,8,219,230426,0,426
QB,23,4,26,9,1313,230426,0,426
QB,23,4,26,14,112,230426,0,426
QB,23,4,26,6,745,230426,0,426
QB,23,4,26,3,6407,230426,0,426
QB,23,4,26,1,96,230426,0,426
QB,23,4,26,12,43,230426,0,426
QB,23,4,26,5,3271,230426,0,426
QB,23,4,26,4,266,230426,0,426
QB,23,4,26,10,56,230426,0,426
QB,23,4,26,7,94,230426,0,426
QB,23,4,27,3,6359,230427,0,427
QB,23,4,27,11,40,230427,0,427
QB,23,4,27,9,1488,230427,0,427
QB,23,4,27,1,91,230427,0,427
QB,23,4,27,6,754,230427,0,427
QB,23,4,27,5,3575,230427,0,427
QB,23,4,27,12,41,230427,0,427
QB,23,4,27,7,110,230427,0,427
QB,23,4,27,13,4,230427,0,427
QB,23,4,27,4,296,230427,0,427
QB,23,4,27,10,41,230427,0,427
QB,23,4,27,8,249,230427,0,427
QB,23,4,27,14,81,230427,0,427
QB,23,4,27,2,30524,230427,0,427
QB,23,4,28,8,290,230428,0,428
QB,23,4,28,9,1478,230428,0,428
QB,23,4,28,13,3,230428,0,428
QB,23,4,28,6,709,230428,0,428
QB,23,4,28,12,70,230428,0,428
QB,23,4,28,1,57,230428,0,428
QB,23,4,28,11,48,230428,0,428
QB,23,4,28,3,6022,230428,0,428
QB,23,4,28,4,265,230428,0,428
QB,23,4,28,2,31708,230428,0,428
QB,23,4,28,10,31,230428,0,428
QB,23,4,28,7,79,230428,0,428
QB,23,4,28,14,57,230428,0,428
QB,23,4,28,5,3264,230428,0,428
QB,23,4,29,11,36,230429,0,429
QB,23,4,29,12,28,230429,0,429
QB,23,4,29,5,1207,230429,0,429
QB,23,4,29,14,21,230429,0,429
QB,23,4,29,6,212,230429,0,429
QB,23,4,29,2,30249,230429,0,429
QB,23,4,29,4,174,230429,0,429
QB,23,4,29,7,26,230429,0,429
QB,23,4,29,9,656,230429,0,429
QB,23,4,29,1,23,230429,0,429
QB,23,4,29,8,150,230429,0,429
QB,23,4,29,10,4,230429,0,429
QB,23,4,29,3,3967,230429,0,429
QB,23,4,30,3,3973,230430,0,430
QB,23,4,30,7,21,230430,0,430
QB,23,4,30,11,19,230430,0,430
QB,23,4,30,12,32,230430,0,430
QB,23,4,30,8,74,230430,0,430
QB,23,4,30,6,86,230430,0,430
QB,23,4,30,2,33045,230430,0,430
QB,23,4,30,9,420,230430,0,430
QB,23,4,30,5,835,230430,0,430
QB,23,4,30,10,6,230430,0,430
QB,23,4,30,14,16,230430,0,430
QB,23,4,30,4,208,230430,0,430
QB,23,4,30,1,19,230430,0,430
QB,23,5,1,10,40,230501,0,501
QB,23,5,1,7,85,230501,0,501
QB,23,5,1,2,32529,230501,0,501
QB,23,5,1,9,1687,230501,0,501
QB,23,5,1,4,263,230501,0,501
QB,23,5,1,14,46,230501,0,501
QB,23,5,1,5,3463,230501,0,501
QB,23,5,1,12,46,230501,0,501
QB,23,5,1,3,6869,230501,0,501
QB,23,5,1,6,703,230501,0,501
QB,23,5,1,1,80,230501,0,501
QB,23,5,1,8,241,230501,0,501
QB,23,5,1,11,36,230501,0,501
QB,23,5,2,5,3506,230502,0,502
QB,23,5,2,1,76,230502,0,502
QB,23,5,2,14,29,230502,0,502
QB,23,5,2,9,1741,230502,0,502
QB,23,5,2,12,70,230502,0,502
QB,23,5,2,4,250,230502,0,502
QB,23,5,2,6,868,230502,0,502
QB,23,5,2,11,65,230502,0,502
QB,23,5,2,8,295,230502,0,502
QB,23,5,2,10,48,230502,0,502
QB,23,5,2,7,102,230502,0,502
QB,23,5,2,2,32627,230502,0,502
QB,23,5,2,3,6847,230502,0,502
QB,23,5,2,13,1,230502,0,502
QB,23,5,3,3,7006,230503,0,503
QB,23,5,3,12,79,230503,0,503
QB,23,5,3,1,80,230503,0,503
QB,23,5,3,11,55,230503,0,503
QB,23,5,3,5,3499,230503,0,503
QB,23,5,3,10,35,230503,0,503
QB,23,5,3,14,21,230503,0,503
QB,23,5,3,7,96,230503,0,503
QB,23,5,3,4,263,230503,0,503
QB,23,5,3,2,33042,230503,0,503
QB,23,5,3,6,816,230503,0,503
QB,23,5,3,13,1,230503,0,503
QB,23,5,3,9,1773,230503,0,503
QB,23,5,3,8,286,230503,0,503
QB,23,5,4,10,57,230504,0,504
QB,23,5,4,2,33380,230504,0,504
QB,23,5,4,3,6913,230504,0,504
QB,23,5,4,4,235,230504,0,504
QB,23,5,4,6,796,230504,0,504
QB,23,5,4,8,273,230504,0,504
QB,23,5,4,9,1789,230504,0,504
QB,23,5,4,7,88,230504,0,504
QB,23,5,4,14,23,230504,0,504
QB,23,5,4,11,55,230504,0,504
QB,23,5,4,1,52,230504,0,504
QB,23,5,4,12,81,230504,0,504
QB,23,5,4,5,3390,230504,0,504
QB,23,5,5,8,265,230505,0,505
QB,23,5,5,4,336,230505,0,505
QB,23,5,5,14,180,230505,0,505
QB,23,5,5,12,80,230505,0,505
QB,23,5,5,13,2,230505,0,505
QB,23,5,5,11,48,230505,0,505
QB,23,5,5,6,811,230505,0,505
QB,23,5,5,1,125,230505,0,505
QB,23,5,5,5,3330,230505,0,505
QB,23,5,5,7,72,230505,0,505
QB,23,5,5,3,6405,230505,0,505
QB,23,5,5,2,32197,230505,0,505
QB,23,5,5,10,37,230505,0,505
QB,23,5,5,9,1542,230505,0,505
QB,23,5,6,11,33,230506,0,506
QB,23,5,6,1,123,230506,0,506
QB,23,5,6,10,7,230506,0,506
QB,23,5,6,2,39743,230506,0,506
QB,23,5,6,8,155,230506,0,506
QB,23,5,6,12,51,230506,0,506
QB,23,5,6,3,4877,230506,0,506
QB,23,5,6,6,287,230506,0,506
QB,23,5,6,4,167,230506,0,506
QB,23,5,6,9,732,230506,0,506
QB,23,5,6,5,1815,230506,0,506
QB,23,5,6,14,28,230506,0,506
QB,23,5,6,7,39,230506,0,506
QB,23,5,7,3,4343,230507,0,507
QB,23,5,7,9,443,230507,0,507
QB,23,5,7,14,6,230507,0,507
QB,23,5,7,8,72,230507,0,507
QB,23,5,7,11,23,230507,0,507
QB,23,5,7,7,13,230507,0,507
QB,23,5,7,4,189,230507,0,507
QB,23,5,7,2,39535,230507,0,507
QB,23,5,7,6,92,230507,0,507
QB,23,5,7,1,102,230507,0,507
QB,23,5,7,10,4,230507,0,507
QB,23,5,7,12,33,230507,0,507
QB,23,5,7,5,978,230507,0,507
QB,23,5,8,2,32557,230508,0,508
QB,23,5,8,5,3244,230508,0,508
QB,23,5,8,7,102,230508,0,508
QB,23,5,8,11,32,230508,0,508
QB,23,5,8,3,6713,230508,0,508
QB,23,5,8,12,42,230508,0,508
QB,23,5,8,9,1654,230508,0,508
QB,23,5,8,14,20,230508,0,508
QB,23,5,8,1,111,230508,0,508
QB,23,5,8,6,793,230508,0,508
QB,23,5,8,13,1,230508,0,508
QB,23,5,8,8,221,230508,0,508
QB,23,5,8,4,232,230508,0,508
QB,23,5,8,10,34,230508,0,508
QB,23,5,9,3,6744,230509,0,509
QB,23,5,9,6,755,230509,0,509
QB,23,5,9,12,61,230509,0,509
QB,23,5,9,5,3480,230509,0,509
QB,23,5,9,14,38,230509,0,509
QB,23,5,9,1,123,230509,0,509
QB,23,5,9,2,32214,230509,0,509
QB,23,5,9,4,257,230509,0,509
QB,23,5,9,8,344,230509,0,509
QB,23,5,9,10,41,230509,0,509
QB,23,5,9,11,58,230509,0,509
QB,23,5,9,7,95,230509,0,509
QB,23,5,9,13,1,230509,0,509
QB,23,5,9,9,1672,230509,0,509
QB,23,5,10,13,1,230510,0,510
QB,23,5,10,1,148,230510,0,510
QB,23,5,10,6,814,230510,0,510
QB,23,5,10,4,274,230510,0,510
QB,23,5,10,3,7069,230510,0,510
QB,23,5,10,11,62,230510,0,510
QB,23,5,10,7,114,230510,0,510
QB,23,5,10,8,315,230510,0,510
QB,23,5,10,14,26,230510,0,510
QB,23,5,10,2,34053,230510,0,510
QB,23,5,10,10,39,230510,0,510
QB,23,5,10,9,1685,230510,0,510
QB,23,5,10,12,70,230510,0,510
QB,23,5,10,5,3503,230510,0,510
QB,23,5,11,4,355,230511,0,511
QB,23,5,11,6,824,230511,0,511
QB,23,5,11,7,95,230511,0,511
QB,23,5,11,8,291,230511,0,511
QB,23,5,11,3,6693,230511,0,511
QB,23,5,11,13,2,230511,0,511
QB,23,5,11,9,1793,230511,0,511
QB,23,5,11,14,153,230511,0,511
QB,23,5,11,11,55,230511,0,511
QB,23,5,11,5,3475,230511,0,511
QB,23,5,11,2,31616,230511,0,511
QB,23,5,11,12,91,230511,0,511
QB,23,5,11,1,137,230511,0,511
QB,23,5,11,10,33,230511,0,511
QB,23,5,12,13,2,230512,0,512
QB,23,5,12,11,60,230512,0,512
QB,23,5,12,1,156,230512,0,512
QB,23,5,12,8,312,230512,0,512
QB,23,5,12,7,98,230512,0,512
QB,23,5,12,4,325,230512,0,512
QB,23,5,12,14,166,230512,0,512
QB,23,5,12,10,27,230512,0,512
QB,23,5,12,5,3182,230512,0,512
QB,23,5,12,9,1718,230512,0,512
QB,23,5,12,3,6403,230512,0,512
QB,23,5,12,12,81,230512,0,512
QB,23,5,12,6,764,230512,0,512
QB,23,5,12,2,31504,230512,0,512
QB,23,5,13,4,143,230513,0,513
QB,23,5,13,1,50,230513,0,513
QB,23,5,13,5,1099,230513,0,513
QB,23,5,13,14,9,230513,0,513
QB,23,5,13,13,1,230513,0,513
QB,23,5,13,12,35,230513,0,513
QB,23,5,13,9,516,230513,0,513
QB,23,5,13,2,18635,230513,0,513
QB,23,5,13,8,112,230513,0,513
QB,23,5,13,3,2572,230513,0,513
QB,23,5,13,7,28,230513,0,513
QB,23,5,13,11,26,230513,0,513
QB,23,5,13,6,258,230513,0,513
QB,23,5,13,10,23,230513,0,513
QB,23,5,14,12,16,230514,0,514
QB,23,5,14,9,273,230514,0,514
QB,23,5,14,6,53,230514,0,514
QB,23,5,14,8,37,230514,0,514
QB,23,5,14,2,18636,230514,0,514
QB,23,5,14,10,2,230514,0,514
QB,23,5,14,1,39,230514,0,514
QB,23,5,14,11,10,230514,0,514
QB,23,5,14,3,2130,230514,0,514
QB,23,5,14,7,12,230514,0,514
QB,23,5,14,4,144,230514,0,514
QB,23,5,14,5,601,230514,0,514
QB,23,5,14,14,9,230514,0,514
QB,23,5,15,6,545,230515,0,515
QB,23,5,15,8,153,230515,0,515
QB,23,5,15,14,25,230515,0,515
QB,23,5,15,7,64,230515,0,515
QB,23,5,15,10,21,230515,0,515
QB,23,5,15,4,198,230515,0,515
QB,23,5,15,3,3377,230515,0,515
QB,23,5,15,9,1141,230515,0,515
QB,23,5,15,2,14540,230515,0,515
QB,23,5,15,12,20,230515,0,515
QB,23,5,15,13,1,230515,0,515
QB,23,5,15,1,47,230515,0,515
QB,23,5,15,5,2090,230515,0,515
QB,23,5,15,11,25,230515,0,515
QB,23,5,16,10,44,230516,0,516
QB,23,5,16,3,3361,230516,0,516
QB,23,5,16,13,1,230516,0,516
QB,23,5,16,6,550,230516,0,516
QB,23,5,16,7,82,230516,0,516
QB,23,5,16,5,2135,230516,0,516
QB,23,5,16,12,22,230516,0,516
QB,23,5,16,2,13173,230516,0,516
QB,23,5,16,4,212,230516,0,516
QB,23,5,16,9,1190,230516,0,516
QB,23,5,16,8,208,230516,0,516
QB,23,5,16,11,38,230516,0,516
QB,23,5,16,14,53,230516,0,516
QB,23,5,16,1,49,230516,0,516
QB,23,5,17,2,22036,230517,0,517
QB,23,5,17,13,1,230517,0,517
QB,23,5,17,3,5055,230517,0,517
QB,23,5,17,12,66,230517,0,517
QB,23,5,17,10,32,230517,0,517
QB,23,5,17,6,639,230517,0,517
QB,23,5,17,1,96,230517,0,517
QB,23,5,17,9,1472,230517,0,517
QB,23,5,17,8,229,230517,0,517
QB,23,5,17,14,154,230517,0,517
QB,23,5,17,11,57,230517,0,517
QB,23,5,17,5,2800,230517,0,517
QB,23,5,17,7,73,230517,0,517
QB,23,5,17,4,336,230517,0,517
QB,23,5,18,9,1811,230518,0,518
QB,23,5,18,11,66,230518,0,518
QB,23,5,18,5,3531,230518,0,518
QB,23,5,18,14,119,230518,0,518
QB,23,5,18,6,750,230518,0,518
QB,23,5,18,12,94,230518,0,518
QB,23,5,18,13,2,230518,0,518
QB,23,5,18,3,6604,230518,0,518
QB,23,5,18,8,319,230518,0,518
QB,23,5,18,2,30636,230518,0,518
QB,23,5,18,1,110,230518,0,518
QB,23,5,18,7,82,230518,0,518
QB,23,5,18,10,43,230518,0,518
QB,23,5,18,4,338,230518,0,518
QB,23,5,19,1,92,230519,0,519
QB,23,5,19,7,88,230519,0,519
QB,23,5,19,9,1714,230519,0,519
QB,23,5,19,6,714,230519,0,519
QB,23,5,19,10,55,230519,0,519
QB,23,5,19,4,267,230519,0,519
QB,23,5,19,2,32391,230519,0,519
QB,23,5,19,14,36,230519,0,519
QB,23,5,19,8,306,230519,0,519
QB,23,5,19,11,56,230519,0,519
QB,23,5,19,3,6390,230519,0,519
QB,23,5,19,5,3229,230519,0,519
QB,23,5,19,12,83,230519,0,519
QB,23,5,20,4,209,230520,0,520
QB,23,5,20,3,4538,230520,0,520
QB,23,5,20,2,35789,230520,0,520
QB,23,5,20,8,140,230520,0,520
QB,23,5,20,9,754,230520,0,520
QB,23,5,20,6,306,230520,0,520
QB,23,5,20,5,1603,230520,0,520
QB,23,5,20,10,4,230520,0,520
QB,23,5,20,7,24,230520,0,520
QB,23,5,20,12,55,230520,0,520
QB,23,5,20,1,34,230520,0,520
QB,23,5,20,14,42,230520,0,520
QB,23,5,20,11,32,230520,0,520
QB,23,5,21,10,2,230521,0,521
QB,23,5,21,3,4627,230521,0,521
QB,23,5,21,14,14,230521,0,521
QB,23,5,21,11,14,230521,0,521
QB,23,5,21,6,83,230521,0,521
QB,23,5,21,9,474,230521,0,521
QB,23,5,21,12,45,230521,0,521
QB,23,5,21,1,141,230521,0,521
QB,23,5,21,2,41107,230521,0,521
QB,23,5,21,4,194,230521,0,521
QB,23,5,21,8,74,230521,0,521
QB,23,5,21,5,1026,230521,0,521
