direction,year,month,day,class,class_count,year_month_date_type_int,year_month_date,week_day
QB,21,10,8,10,80,211008,2021-10-08,404
QB,21,10,8,1,184,211008,2021-10-08,404
QB,21,10,8,3,6583,211008,2021-10-08,404
QB,21,10,8,7,39,211008,2021-10-08,404
QB,21,10,8,9,1672,211008,2021-10-08,404
QB,21,10,8,11,49,211008,2021-10-08,404
QB,21,10,9,5,983,211009,2021-10-09,405
QB,21,10,9,9,815,211009,2021-10-09,405
QB,21,10,9,3,4682,211009,2021-10-09,405
QB,21,10,9,11,23,211009,2021-10-09,405
QB,21,10,9,8,281,211009,2021-10-09,405
QB,21,10,9,1,54,211009,2021-10-09,405
QB,21,10,9,10,12,211009,2021-10-09,405
QB,21,10,9,7,12,211009,2021-10-09,405
QB,21,10,9,2,40022,211009,2021-10-09,405
QB,21,10,9,12,1,211009,2021-10-09,405
QB,21,10,9,13,3,211009,2021-10-09,405
QB,21,10,9,6,316,211009,2021-10-09,405
QB,21,10,9,4,251,211009,2021-10-09,405
QB,21,10,10,12,1,211010,2021-10-10,406
QB,21,10,10,9,394,211010,2021-10-10,406
QB,21,10,10,6,101,211010,2021-10-10,406
QB,21,10,10,3,3220,211010,2021-10-10,406
QB,21,10,10,2,40741,211010,2021-10-10,406
QB,21,10,10,5,659,211010,2021-10-10,406
QB,21,10,10,8,171,211010,2021-10-10,406
QB,21,10,10,4,215,211010,2021-10-10,406
QB,21,10,10,7,1,211010,2021-10-10,406
QB,21,10,10,1,35,211010,2021-10-10,406
QB,21,10,10,11,14,211010,2021-10-10,406
QB,21,10,11,4,249,211011,2021-10-11,410
QB,21,10,11,10,53,211011,2021-10-11,410
QB,21,10,11,2,37555,211011,2021-10-11,410
QB,21,10,11,12,2,211011,2021-10-11,410
QB,21,10,11,1,68,211011,2021-10-11,410
QB,21,10,11,3,6367,211011,2021-10-11,410
QB,21,10,11,6,624,211011,2021-10-11,410
QB,21,10,11,13,1,211011,2021-10-11,410
QB,21,10,11,9,1421,211011,2021-10-11,410
QB,21,10,11,8,381,211011,2021-10-11,410
QB,21,10,11,5,1644,211011,2021-10-11,410
QB,21,10,11,11,29,211011,2021-10-11,410
QB,21,10,11,7,16,211011,2021-10-11,410
QB,21,10,12,12,1,211012,2021-10-12,411
QB,21,10,12,1,92,211012,2021-10-12,411
QB,21,10,12,5,1982,211012,2021-10-12,411
QB,21,10,12,4,283,211012,2021-10-12,411
QB,21,10,12,9,1706,211012,2021-10-12,411
QB,21,10,12,13,9,211012,2021-10-12,411
QB,21,10,12,3,6916,211012,2021-10-12,411
QB,21,10,12,11,53,211012,2021-10-12,411
QB,21,10,12,10,99,211012,2021-10-12,411
QB,21,10,12,2,35103,211012,2021-10-12,411
QB,21,10,12,6,765,211012,2021-10-12,411
QB,21,10,12,8,486,211012,2021-10-12,411
QB,21,10,12,7,43,211012,2021-10-12,411
QB,21,10,13,8,452,211013,2021-10-13,412
QB,21,10,13,6,828,211013,2021-10-13,412
QB,21,10,13,13,7,211013,2021-10-13,412
QB,21,10,13,1,179,211013,2021-10-13,412
QB,21,10,13,11,55,211013,2021-10-13,412
QB,21,10,13,5,1901,211013,2021-10-13,412
QB,21,10,13,2,35528,211013,2021-10-13,412
QB,21,10,13,9,1614,211013,2021-10-13,412
QB,21,10,13,12,4,211013,2021-10-13,412
QB,21,10,13,7,34,211013,2021-10-13,412
QB,21,10,13,3,6604,211013,2021-10-13,412
QB,21,10,13,4,269,211013,2021-10-13,412
QB,21,10,13,10,94,211013,2021-10-13,412
QB,21,10,14,4,282,211014,2021-10-14,413
QB,21,10,14,2,35835,211014,2021-10-14,413
QB,21,10,14,6,813,211014,2021-10-14,413
QB,21,10,14,10,94,211014,2021-10-14,413
QB,21,10,14,7,58,211014,2021-10-14,413
QB,21,10,14,11,51,211014,2021-10-14,413
QB,21,10,14,1,114,211014,2021-10-14,413
QB,21,10,14,3,6778,211014,2021-10-14,413
QB,21,10,14,9,1806,211014,2021-10-14,413
QB,21,10,14,5,1975,211014,2021-10-14,413
QB,21,10,14,13,5,211014,2021-10-14,413
QB,21,10,14,8,484,211014,2021-10-14,413
QB,21,10,15,10,97,211015,2021-10-15,414
QB,21,10,15,6,817,211015,2021-10-15,414
QB,21,10,15,1,110,211015,2021-10-15,414
QB,21,10,15,2,37195,211015,2021-10-15,414
QB,21,10,15,11,56,211015,2021-10-15,414
QB,21,10,15,7,67,211015,2021-10-15,414
QB,21,10,15,12,2,211015,2021-10-15,414
QB,21,10,15,5,1906,211015,2021-10-15,414
QB,21,10,15,9,1648,211015,2021-10-15,414
QB,21,10,15,4,307,211015,2021-10-15,414
QB,21,10,15,3,6586,211015,2021-10-15,414
QB,21,10,15,8,455,211015,2021-10-15,414
QB,21,10,15,13,10,211015,2021-10-15,414
QB,21,10,16,11,29,211016,2021-10-16,415
QB,21,10,16,9,761,211016,2021-10-16,415
QB,21,10,16,7,22,211016,2021-10-16,415
QB,21,10,16,6,334,211016,2021-10-16,415
QB,21,10,16,1,57,211016,2021-10-16,415
QB,21,10,16,2,38805,211016,2021-10-16,415
QB,21,10,16,5,1076,211016,2021-10-16,415
QB,21,10,16,13,3,211016,2021-10-16,415
QB,21,10,16,8,269,211016,2021-10-16,415
QB,21,10,16,3,4439,211016,2021-10-16,415
QB,21,10,16,10,29,211016,2021-10-16,415
QB,21,10,16,4,245,211016,2021-10-16,415
QB,21,10,17,4,243,211017,2021-10-17,416
QB,21,10,17,10,6,211017,2021-10-17,416
QB,21,10,17,7,6,211017,2021-10-17,416
QB,21,10,17,1,43,211017,2021-10-17,416
QB,21,10,17,5,619,211017,2021-10-17,416
QB,21,10,17,13,1,211017,2021-10-17,416
QB,21,10,17,6,106,211017,2021-10-17,416
QB,21,10,17,9,416,211017,2021-10-17,416
QB,21,10,17,3,3526,211017,2021-10-17,416
QB,21,10,17,2,43146,211017,2021-10-17,416
QB,21,10,17,8,158,211017,2021-10-17,416
QB,21,10,17,11,12,211017,2021-10-17,416
QB,21,10,18,11,34,211018,2021-10-18,420
QB,21,10,18,7,70,211018,2021-10-18,420
QB,21,10,18,4,243,211018,2021-10-18,420
QB,21,10,18,9,1642,211018,2021-10-18,420
QB,21,10,18,1,54,211018,2021-10-18,420
QB,21,10,18,5,1865,211018,2021-10-18,420
QB,21,10,18,3,6870,211018,2021-10-18,420
QB,21,10,18,8,414,211018,2021-10-18,420
QB,21,10,18,10,107,211018,2021-10-18,420
QB,21,10,18,12,4,211018,2021-10-18,420
QB,21,10,18,13,5,211018,2021-10-18,420
QB,21,10,18,6,794,211018,2021-10-18,420
QB,21,10,18,2,36604,211018,2021-10-18,420
QB,21,10,19,4,244,211019,2021-10-19,421
QB,21,10,19,12,3,211019,2021-10-19,421
QB,21,10,19,2,32076,211019,2021-10-19,421
QB,21,10,19,10,85,211019,2021-10-19,421
QB,21,10,19,1,81,211019,2021-10-19,421
QB,21,10,19,6,837,211019,2021-10-19,421
QB,21,10,19,7,88,211019,2021-10-19,421
QB,21,10,19,3,6548,211019,2021-10-19,421
QB,21,10,19,8,488,211019,2021-10-19,421
QB,21,10,19,9,1707,211019,2021-10-19,421
QB,21,10,19,5,2050,211019,2021-10-19,421
QB,21,10,19,11,55,211019,2021-10-19,421
QB,21,10,19,13,5,211019,2021-10-19,421
QB,21,10,20,8,445,211020,2021-10-20,422
QB,21,10,20,7,80,211020,2021-10-20,422
QB,21,10,20,3,6323,211020,2021-10-20,422
QB,21,10,20,11,49,211020,2021-10-20,422
QB,21,10,20,1,128,211020,2021-10-20,422
QB,21,10,20,13,1,211020,2021-10-20,422
QB,21,10,20,10,52,211020,2021-10-20,422
QB,21,10,20,6,703,211020,2021-10-20,422
QB,21,10,20,5,1791,211020,2021-10-20,422
QB,21,10,20,12,1,211020,2021-10-20,422
QB,21,10,20,9,1582,211020,2021-10-20,422
QB,21,10,20,4,248,211020,2021-10-20,422
QB,21,10,20,2,31431,211020,2021-10-20,422
QB,21,10,21,5,2007,211021,2021-10-21,423
QB,21,10,21,12,1,211021,2021-10-21,423
QB,21,10,21,6,814,211021,2021-10-21,423
QB,21,10,21,3,6702,211021,2021-10-21,423
QB,21,10,21,13,6,211021,2021-10-21,423
QB,21,10,21,4,293,211021,2021-10-21,423
QB,21,10,21,10,54,211021,2021-10-21,423
QB,21,10,21,7,53,211021,2021-10-21,423
QB,21,10,21,11,50,211021,2021-10-21,423
QB,21,10,21,2,35849,211021,2021-10-21,423
QB,21,10,21,8,478,211021,2021-10-21,423
QB,21,10,21,9,1765,211021,2021-10-21,423
QB,21,10,21,1,90,211021,2021-10-21,423
QB,21,10,22,11,47,211022,2021-10-22,424
QB,21,10,22,12,1,211022,2021-10-22,424
QB,21,10,22,8,470,211022,2021-10-22,424
QB,21,10,22,2,36514,211022,2021-10-22,424
QB,21,10,22,5,1931,211022,2021-10-22,424
QB,21,10,22,13,7,211022,2021-10-22,424
QB,21,10,22,9,1656,211022,2021-10-22,424
QB,21,10,22,4,259,211022,2021-10-22,424
QB,21,10,22,10,60,211022,2021-10-22,424
QB,21,10,22,7,58,211022,2021-10-22,424
QB,21,10,22,1,79,211022,2021-10-22,424
QB,21,10,22,6,838,211022,2021-10-22,424
QB,21,10,22,3,6608,211022,2021-10-22,424
QB,21,10,23,13,2,211023,2021-10-23,425
QB,21,10,23,4,238,211023,2021-10-23,425
QB,21,10,23,5,1066,211023,2021-10-23,425
QB,21,10,23,2,38982,211023,2021-10-23,425
QB,21,10,23,1,55,211023,2021-10-23,425
QB,21,10,23,10,50,211023,2021-10-23,425
QB,21,10,23,3,4517,211023,2021-10-23,425
QB,21,10,23,7,7,211023,2021-10-23,425
QB,21,10,23,11,23,211023,2021-10-23,425
QB,21,10,23,9,754,211023,2021-10-23,425
QB,21,10,23,8,246,211023,2021-10-23,425
QB,21,10,23,6,408,211023,2021-10-23,425
QB,21,10,24,3,3274,211024,2021-10-24,426
QB,21,10,24,11,10,211024,2021-10-24,426
QB,21,10,24,4,210,211024,2021-10-24,426
QB,21,10,24,6,159,211024,2021-10-24,426
QB,21,10,24,5,643,211024,2021-10-24,426
QB,21,10,24,8,156,211024,2021-10-24,426
QB,21,10,24,2,40614,211024,2021-10-24,426
QB,21,10,24,1,44,211024,2021-10-24,426
QB,21,10,24,9,407,211024,2021-10-24,426
QB,21,10,25,6,738,211025,2021-10-25,430
QB,21,10,25,3,6678,211025,2021-10-25,430
QB,21,10,25,5,1899,211025,2021-10-25,430
QB,21,10,25,12,1,211025,2021-10-25,430
QB,21,10,25,10,45,211025,2021-10-25,430
QB,21,10,25,2,37534,211025,2021-10-25,430
QB,21,10,25,8,432,211025,2021-10-25,430
QB,21,10,25,4,264,211025,2021-10-25,430
QB,21,10,25,13,6,211025,2021-10-25,430
QB,21,10,25,9,1805,211025,2021-10-25,430
QB,21,10,25,1,87,211025,2021-10-25,430
QB,21,10,25,11,29,211025,2021-10-25,430
QB,21,10,25,7,36,211025,2021-10-25,430
QB,21,10,26,10,22,211026,2021-10-26,431
QB,21,10,26,3,4144,211026,2021-10-26,431
QB,21,10,26,13,4,211026,2021-10-26,431
QB,21,10,26,7,18,211026,2021-10-26,431
QB,21,10,26,4,248,211026,2021-10-26,431
QB,21,10,26,6,546,211026,2021-10-26,431
QB,21,10,26,8,404,211026,2021-10-26,431
QB,21,10,26,2,24365,211026,2021-10-26,431
QB,21,10,26,1,83,211026,2021-10-26,431
QB,21,10,26,5,1375,211026,2021-10-26,431
QB,21,10,26,9,1382,211026,2021-10-26,431
QB,21,10,26,11,37,211026,2021-10-26,431
QB,21,10,27,2,34643,211027,2021-10-27,432
QB,21,10,27,3,6665,211027,2021-10-27,432
QB,21,10,27,11,40,211027,2021-10-27,432
QB,21,10,27,12,2,211027,2021-10-27,432
QB,21,10,27,7,42,211027,2021-10-27,432
QB,21,10,27,10,74,211027,2021-10-27,432
QB,21,10,27,5,1858,211027,2021-10-27,432
QB,21,10,27,9,1713,211027,2021-10-27,432
QB,21,10,27,13,3,211027,2021-10-27,432
QB,21,10,27,1,85,211027,2021-10-27,432
QB,21,10,27,6,773,211027,2021-10-27,432
QB,21,10,27,4,281,211027,2021-10-27,432
QB,21,10,27,8,499,211027,2021-10-27,432
QB,21,10,28,5,2002,211028,2021-10-28,433
QB,21,10,28,7,51,211028,2021-10-28,433
QB,21,10,28,8,477,211028,2021-10-28,433
QB,21,10,28,3,6936,211028,2021-10-28,433
QB,21,10,28,6,793,211028,2021-10-28,433
QB,21,10,28,1,64,211028,2021-10-28,433
QB,21,10,28,9,1761,211028,2021-10-28,433
QB,21,10,28,2,35174,211028,2021-10-28,433
QB,21,10,28,12,2,211028,2021-10-28,433
QB,21,10,28,11,56,211028,2021-10-28,433
QB,21,10,28,10,84,211028,2021-10-28,433
QB,21,10,28,4,304,211028,2021-10-28,433
QB,21,10,28,13,9,211028,2021-10-28,433
QB,21,10,29,6,803,211029,2021-10-29,434
QB,21,10,29,3,6178,211029,2021-10-29,434
QB,21,10,29,4,286,211029,2021-10-29,434
QB,21,10,29,7,54,211029,2021-10-29,434
QB,21,10,29,9,1563,211029,2021-10-29,434
QB,21,10,29,8,453,211029,2021-10-29,434
QB,21,10,29,10,88,211029,2021-10-29,434
QB,21,10,29,13,8,211029,2021-10-29,434
QB,21,10,29,1,105,211029,2021-10-29,434
QB,21,10,29,11,41,211029,2021-10-29,434
QB,21,10,29,5,1757,211029,2021-10-29,434
QB,21,10,29,2,35585,211029,2021-10-29,434
QB,21,10,30,2,38536,211030,2021-10-30,435
QB,21,10,30,9,721,211030,2021-10-30,435
QB,21,10,30,1,62,211030,2021-10-30,435
QB,21,10,30,7,6,211030,2021-10-30,435
QB,21,10,30,4,230,211030,2021-10-30,435
QB,21,10,30,8,285,211030,2021-10-30,435
QB,21,10,30,10,38,211030,2021-10-30,435
QB,21,10,30,11,9,211030,2021-10-30,435
QB,21,10,30,6,349,211030,2021-10-30,435
QB,21,10,30,3,4260,211030,2021-10-30,435
QB,21,10,30,5,931,211030,2021-10-30,435
QB,21,10,31,5,604,211031,2021-10-31,436
QB,21,10,31,7,4,211031,2021-10-31,436
QB,21,10,31,10,2,211031,2021-10-31,436
QB,21,10,31,3,3227,211031,2021-10-31,436
QB,21,10,31,9,403,211031,2021-10-31,436
QB,21,10,31,6,200,211031,2021-10-31,436
QB,21,10,31,4,223,211031,2021-10-31,436
QB,21,10,31,13,3,211031,2021-10-31,436
QB,21,10,31,2,40452,211031,2021-10-31,436
QB,21,10,31,1,33,211031,2021-10-31,436
QB,21,10,31,8,164,211031,2021-10-31,436
QB,21,10,31,11,9,211031,2021-10-31,436
QB,21,11,1,10,86,211101,2021-11-01,440
QB,21,11,1,6,900,211101,2021-11-01,440
QB,21,11,1,7,25,211101,2021-11-01,440
QB,21,11,1,1,105,211101,2021-11-01,440
QB,21,11,1,9,1516,211101,2021-11-01,440
QB,21,11,1,8,372,211101,2021-11-01,440
QB,21,11,1,13,4,211101,2021-11-01,440
QB,21,11,1,5,1715,211101,2021-11-01,440
QB,21,11,1,3,6184,211101,2021-11-01,440
QB,21,11,1,2,35672,211101,2021-11-01,440
QB,21,11,1,12,2,211101,2021-11-01,440
QB,21,11,1,4,277,211101,2021-11-01,440
QB,21,11,1,11,38,211101,2021-11-01,440
QB,21,11,2,2,34563,211102,2021-11-02,441
QB,21,11,2,13,3,211102,2021-11-02,441
QB,21,11,2,7,66,211102,2021-11-02,441
QB,21,11,2,1,77,211102,2021-11-02,441
QB,21,11,2,5,1853,211102,2021-11-02,441
QB,21,11,2,4,252,211102,2021-11-02,441
QB,21,11,2,10,83,211102,2021-11-02,441
QB,21,11,2,11,59,211102,2021-11-02,441
QB,21,11,2,6,895,211102,2021-11-02,441
QB,21,11,2,8,471,211102,2021-11-02,441
QB,21,11,2,3,6871,211102,2021-11-02,441
QB,21,11,2,9,1628,211102,2021-11-02,441
QB,21,11,3,6,849,211103,2021-11-03,442
QB,21,11,3,8,490,211103,2021-11-03,442
QB,21,11,3,13,5,211103,2021-11-03,442
QB,21,11,3,4,250,211103,2021-11-03,442
QB,21,11,3,10,98,211103,2021-11-03,442
QB,21,11,3,12,1,211103,2021-11-03,442
QB,21,11,3,7,50,211103,2021-11-03,442
QB,21,11,3,3,6723,211103,2021-11-03,442
QB,21,11,3,5,1871,211103,2021-11-03,442
QB,21,11,3,1,78,211103,2021-11-03,442
QB,21,11,3,2,34881,211103,2021-11-03,442
QB,21,11,3,11,47,211103,2021-11-03,442
QB,21,11,3,9,1818,211103,2021-11-03,442
QB,21,11,4,8,511,211104,2021-11-04,443
QB,21,11,4,11,57,211104,2021-11-04,443
QB,21,11,4,3,6746,211104,2021-11-04,443
QB,21,11,4,1,81,211104,2021-11-04,443
QB,21,11,4,9,1856,211104,2021-11-04,443
QB,21,11,4,5,2033,211104,2021-11-04,443
QB,21,11,4,12,2,211104,2021-11-04,443
QB,21,11,4,6,858,211104,2021-11-04,443
QB,21,11,4,2,35292,211104,2021-11-04,443
QB,21,11,4,13,2,211104,2021-11-04,443
QB,21,11,4,7,72,211104,2021-11-04,443
QB,21,11,4,4,303,211104,2021-11-04,443
QB,21,11,4,10,113,211104,2021-11-04,443
QB,21,11,5,7,61,211105,2021-11-05,444
QB,21,11,5,5,1806,211105,2021-11-05,444
QB,21,11,5,10,109,211105,2021-11-05,444
QB,21,11,5,4,272,211105,2021-11-05,444
QB,21,11,5,11,58,211105,2021-11-05,444
QB,21,11,5,3,6419,211105,2021-11-05,444
QB,21,11,5,9,1714,211105,2021-11-05,444
QB,21,11,5,1,80,211105,2021-11-05,444
QB,21,11,5,2,36070,211105,2021-11-05,444
QB,21,11,5,13,4,211105,2021-11-05,444
QB,21,11,5,6,890,211105,2021-11-05,444
QB,21,11,5,12,3,211105,2021-11-05,444
QB,21,11,5,8,529,211105,2021-11-05,444
QB,21,11,6,12,1,211106,2021-11-06,445
QB,21,11,6,2,40595,211106,2021-11-06,445
QB,21,11,6,11,36,211106,2021-11-06,445
QB,21,11,6,5,938,211106,2021-11-06,445
QB,21,11,6,3,4458,211106,2021-11-06,445
QB,21,11,6,8,305,211106,2021-11-06,445
QB,21,11,6,10,18,211106,2021-11-06,445
QB,21,11,6,9,920,211106,2021-11-06,445
QB,21,11,6,6,424,211106,2021-11-06,445
QB,21,11,6,4,227,211106,2021-11-06,445
QB,21,11,6,7,21,211106,2021-11-06,445
QB,21,11,6,13,2,211106,2021-11-06,445
QB,21,11,6,1,63,211106,2021-11-06,445
QB,21,11,7,2,39627,211107,2021-11-07,446
QB,21,11,7,3,3008,211107,2021-11-07,446
QB,21,11,7,10,1,211107,2021-11-07,446
QB,21,11,7,9,434,211107,2021-11-07,446
QB,21,11,7,8,173,211107,2021-11-07,446
QB,21,11,7,5,604,211107,2021-11-07,446
QB,21,11,7,12,1,211107,2021-11-07,446
QB,21,11,7,13,1,211107,2021-11-07,446
QB,21,11,7,6,128,211107,2021-11-07,446
QB,21,11,7,1,40,211107,2021-11-07,446
QB,21,11,7,11,8,211107,2021-11-07,446
QB,21,11,7,4,287,211107,2021-11-07,446
QB,21,11,8,12,1,211108,2021-11-08,450
QB,21,11,8,8,416,211108,2021-11-08,450
QB,21,11,8,2,34936,211108,2021-11-08,450
QB,21,11,8,4,263,211108,2021-11-08,450
QB,21,11,8,1,69,211108,2021-11-08,450
QB,21,11,8,10,118,211108,2021-11-08,450
QB,21,11,8,9,1583,211108,2021-11-08,450
QB,21,11,8,7,62,211108,2021-11-08,450
QB,21,11,8,13,3,211108,2021-11-08,450
QB,21,11,8,6,748,211108,2021-11-08,450
QB,21,11,8,5,1777,211108,2021-11-08,450
QB,21,11,8,3,6609,211108,2021-11-08,450
QB,21,11,8,11,25,211108,2021-11-08,450
QB,21,11,9,5,1814,211109,2021-11-09,451
QB,21,11,9,11,55,211109,2021-11-09,451
QB,21,11,9,4,264,211109,2021-11-09,451
QB,21,11,9,2,33798,211109,2021-11-09,451
QB,21,11,9,3,6558,211109,2021-11-09,451
QB,21,11,9,9,1727,211109,2021-11-09,451
QB,21,11,9,13,5,211109,2021-11-09,451
QB,21,11,9,12,1,211109,2021-11-09,451
QB,21,11,9,1,80,211109,2021-11-09,451
QB,21,11,9,7,63,211109,2021-11-09,451
QB,21,11,9,8,489,211109,2021-11-09,451
QB,21,11,9,6,935,211109,2021-11-09,451
QB,21,11,9,10,117,211109,2021-11-09,451
QB,21,11,10,10,115,211110,2021-11-10,452
QB,21,11,10,8,508,211110,2021-11-10,452
QB,21,11,10,3,6638,211110,2021-11-10,452
QB,21,11,10,1,69,211110,2021-11-10,452
QB,21,11,10,6,880,211110,2021-11-10,452
QB,21,11,10,4,270,211110,2021-11-10,452
QB,21,11,10,5,1846,211110,2021-11-10,452
QB,21,11,10,13,2,211110,2021-11-10,452
QB,21,11,10,2,33357,211110,2021-11-10,452
QB,21,11,10,7,67,211110,2021-11-10,452
QB,21,11,10,11,50,211110,2021-11-10,452
QB,21,11,10,9,1781,211110,2021-11-10,452
QB,21,11,11,12,2,211111,2021-11-11,453
QB,21,11,11,13,4,211111,2021-11-11,453
QB,21,11,11,4,258,211111,2021-11-11,453
QB,21,11,11,11,50,211111,2021-11-11,453
QB,21,11,11,9,1771,211111,2021-11-11,453
QB,21,11,11,2,35275,211111,2021-11-11,453
QB,21,11,11,7,51,211111,2021-11-11,453
QB,21,11,11,5,1843,211111,2021-11-11,453
QB,21,11,11,3,6601,211111,2021-11-11,453
QB,21,11,11,1,66,211111,2021-11-11,453
QB,21,11,11,6,787,211111,2021-11-11,453
QB,21,11,11,8,470,211111,2021-11-11,453
QB,21,11,11,10,73,211111,2021-11-11,453
QB,21,11,12,6,783,211112,2021-11-12,454
QB,21,11,12,4,270,211112,2021-11-12,454
QB,21,11,12,1,89,211112,2021-11-12,454
QB,21,11,12,7,51,211112,2021-11-12,454
QB,21,11,12,11,40,211112,2021-11-12,454
QB,21,11,12,12,1,211112,2021-11-12,454
QB,21,11,12,2,34320,211112,2021-11-12,454
QB,21,11,12,8,438,211112,2021-11-12,454
QB,21,11,12,9,1513,211112,2021-11-12,454
QB,21,11,12,10,142,211112,2021-11-12,454
QB,21,11,12,13,2,211112,2021-11-12,454
QB,21,11,12,5,1590,211112,2021-11-12,454
QB,21,11,12,3,5763,211112,2021-11-12,454
QB,21,11,13,2,39173,211113,2021-11-13,455
QB,21,11,13,11,22,211113,2021-11-13,455
QB,21,11,13,3,4424,211113,2021-11-13,455
QB,21,11,13,12,1,211113,2021-11-13,455
QB,21,11,13,1,55,211113,2021-11-13,455
QB,21,11,13,9,790,211113,2021-11-13,455
QB,21,11,13,13,1,211113,2021-11-13,455
QB,21,11,13,7,15,211113,2021-11-13,455
QB,21,11,13,8,263,211113,2021-11-13,455
QB,21,11,13,4,245,211113,2021-11-13,455
QB,21,11,13,5,952,211113,2021-11-13,455
QB,21,11,13,6,387,211113,2021-11-13,455
QB,21,11,13,10,35,211113,2021-11-13,455
QB,21,11,14,5,584,211114,2021-11-14,456
QB,21,11,14,6,121,211114,2021-11-14,456
QB,21,11,14,10,1,211114,2021-11-14,456
QB,21,11,14,2,42081,211114,2021-11-14,456
QB,21,11,14,7,5,211114,2021-11-14,456
QB,21,11,14,4,228,211114,2021-11-14,456
QB,21,11,14,1,37,211114,2021-11-14,456
QB,21,11,14,3,3170,211114,2021-11-14,456
QB,21,11,14,11,6,211114,2021-11-14,456
QB,21,11,14,9,467,211114,2021-11-14,456
QB,21,11,14,8,165,211114,2021-11-14,456
QB,21,11,15,7,52,211115,2021-11-15,460
QB,21,11,15,5,1813,211115,2021-11-15,460
QB,21,11,15,1,63,211115,2021-11-15,460
QB,21,11,15,8,390,211115,2021-11-15,460
QB,21,11,15,10,155,211115,2021-11-15,460
QB,21,11,15,12,2,211115,2021-11-15,460
QB,21,11,15,4,257,211115,2021-11-15,460
QB,21,11,15,3,6413,211115,2021-11-15,460
QB,21,11,15,2,33701,211115,2021-11-15,460
QB,21,11,15,6,768,211115,2021-11-15,460
QB,21,11,15,11,28,211115,2021-11-15,460
QB,21,11,15,13,7,211115,2021-11-15,460
QB,21,11,15,9,1574,211115,2021-11-15,460
QB,21,11,16,12,3,211116,2021-11-16,461
QB,21,11,16,3,6578,211116,2021-11-16,461
QB,21,11,16,11,44,211116,2021-11-16,461
QB,21,11,16,8,476,211116,2021-11-16,461
QB,21,11,16,6,858,211116,2021-11-16,461
QB,21,11,16,5,1936,211116,2021-11-16,461
QB,21,11,16,7,79,211116,2021-11-16,461
QB,21,11,16,1,80,211116,2021-11-16,461
QB,21,11,16,9,1713,211116,2021-11-16,461
QB,21,11,16,13,7,211116,2021-11-16,461
QB,21,11,16,10,145,211116,2021-11-16,461
QB,21,11,16,4,287,211116,2021-11-16,461
QB,21,11,16,2,34539,211116,2021-11-16,461
QB,21,11,17,5,1895,211117,2021-11-17,462
QB,21,11,17,11,47,211117,2021-11-17,462
QB,21,11,17,3,6727,211117,2021-11-17,462
QB,21,11,17,9,1751,211117,2021-11-17,462
QB,21,11,17,2,33527,211117,2021-11-17,462
QB,21,11,17,7,75,211117,2021-11-17,462
QB,21,11,17,1,88,211117,2021-11-17,462
QB,21,11,17,8,489,211117,2021-11-17,462
QB,21,11,17,10,149,211117,2021-11-17,462
QB,21,11,17,4,284,211117,2021-11-17,462
QB,21,11,17,6,819,211117,2021-11-17,462
QB,21,11,17,12,2,211117,2021-11-17,462
QB,21,11,17,13,3,211117,2021-11-17,462
QB,21,11,18,1,66,211118,2021-11-18,463
QB,21,11,18,4,240,211118,2021-11-18,463
QB,21,11,18,11,52,211118,2021-11-18,463
QB,21,11,18,2,34997,211118,2021-11-18,463
QB,21,11,18,9,1942,211118,2021-11-18,463
QB,21,11,18,7,38,211118,2021-11-18,463
QB,21,11,18,10,133,211118,2021-11-18,463
QB,21,11,18,3,6528,211118,2021-11-18,463
QB,21,11,18,6,884,211118,2021-11-18,463
QB,21,11,18,8,521,211118,2021-11-18,463
QB,21,11,18,13,7,211118,2021-11-18,463
QB,21,11,18,5,1852,211118,2021-11-18,463
QB,21,11,19,4,339,211119,2021-11-19,464
QB,21,11,19,9,1791,211119,2021-11-19,464
QB,21,11,19,11,44,211119,2021-11-19,464
QB,21,11,19,13,7,211119,2021-11-19,464
QB,21,11,19,1,119,211119,2021-11-19,464
QB,21,11,19,3,6385,211119,2021-11-19,464
QB,21,11,19,7,44,211119,2021-11-19,464
QB,21,11,19,5,1807,211119,2021-11-19,464
QB,21,11,19,10,116,211119,2021-11-19,464
QB,21,11,19,2,37228,211119,2021-11-19,464
QB,21,11,19,6,919,211119,2021-11-19,464
QB,21,11,19,8,511,211119,2021-11-19,464
QB,21,11,20,10,16,211120,2021-11-20,465
QB,21,11,20,6,420,211120,2021-11-20,465
QB,21,11,20,4,197,211120,2021-11-20,465
QB,21,11,20,1,53,211120,2021-11-20,465
QB,21,11,20,9,860,211120,2021-11-20,465
QB,21,11,20,3,4367,211120,2021-11-20,465
QB,21,11,20,2,40668,211120,2021-11-20,465
QB,21,11,20,5,968,211120,2021-11-20,465
QB,21,11,20,8,292,211120,2021-11-20,465
QB,21,11,20,7,7,211120,2021-11-20,465
QB,21,11,20,11,34,211120,2021-11-20,465
QB,21,11,21,7,4,211121,2021-11-21,466
QB,21,11,21,10,4,211121,2021-11-21,466
QB,21,11,21,13,1,211121,2021-11-21,466
QB,21,11,21,2,41104,211121,2021-11-21,466
QB,21,11,21,11,17,211121,2021-11-21,466
QB,21,11,21,6,152,211121,2021-11-21,466
QB,21,11,21,9,493,211121,2021-11-21,466
QB,21,11,21,8,200,211121,2021-11-21,466
QB,21,11,21,5,630,211121,2021-11-21,466
QB,21,11,21,12,1,211121,2021-11-21,466
QB,21,11,21,4,242,211121,2021-11-21,466
